s1,s2,frac_Gd,sus
866916,16,0.019695,0.27417283396493947
835171,16,0.038949,0.29708933240795754
804420,15,0.057647,0.3205348738742276
773491,15,0.076511,0.34420983899104374
744935,15,0.094547,0.3671664901436077
716347,15,0.112392,0.3909732674784364
686563,15,0.130211,0.41957762169905577
658305,14,0.147342,0.44811049682287624
632802,14,0.164202,0.4711904072515129
609034,14,0.180835,0.4913063912642752
585362,13,0.197,0.5143686176836861
562148,16,0.212887,0.5388514736765877
539974,16,0.228371,0.5614887465349281
517739,16,0.243523,0.5870528780121537
496347,17,0.258529,0.6115815723069412
475736,17,0.273327,0.6348591457230419
455549,17,0.287753,0.6612397103813705
435765,17,0.302162,0.6857967035329117
416254,17,0.316284,0.7138958280923658
399250,17,0.329764,0.7339146211185313
382067,22,0.343065,0.7588543767648245
364472,22,0.356158,0.7852423420652893
348142,22,0.368954,0.8077636178662094
330982,22,0.381669,0.8371163664768546
315920,22,0.394023,0.8612587606460311
301406,22,0.406105,0.8847001574352369
287302,18,0.418014,0.9059771197245294
272932,20,0.4299,0.9329626381336608
259330,20,0.441473,0.9575597956768428
246631,26,0.452798,0.9862701525213724
234561,33,0.463807,1.0132023357261284
223821,30,0.474314,1.035334781599662
212209,29,0.484954,1.0615226601119123
201237,34,0.495277,1.0894015133053179
191563,34,0.505352,1.1138284194012713
181801,34,0.515335,1.1364715834648675
172005,31,0.525035,1.1624561809817566
162461,29,0.5348,1.1891380051590714
153506,34,0.544024,1.2218055336245768
144717,33,0.553312,1.2514439608854502
136719,29,0.562441,1.2714902447441374
129253,42,0.571314,1.3008192476544604
121913,42,0.580019,1.318807279376924
115545,42,0.588271,1.3427667227715319
109433,39,0.59658,1.3556417629269744
103270,39,0.604704,1.3716202541892657
97249,37,0.612606,1.3918155676133341
91528,37,0.620486,1.4191676723388333
86088,58,0.628174,1.4461925739458779
81072,50,0.63556,1.467528262539787
75619,48,0.642994,1.4781124126765377
70605,46,0.650181,1.509700730949434
65930,45,0.657393,1.5343848783007936
61292,42,0.664405,1.5586078457664745
57553,42,0.671286,1.5705293963749642
53792,42,0.677949,1.5952162856193584
50259,95,0.684494,1.656256933307132
46660,94,0.690957,1.6947835738068813
43290,91,0.697221,1.7144022537890673
39327,82,0.703423,1.7698270600889483
36664,67,0.709442,1.7663392506831683
34077,66,0.715254,1.7866624992098221
31449,106,0.721005,1.8310292299145146
28732,92,0.726495,1.8388292718597465
26251,89,0.732138,1.871362865953364
23921,72,0.73767,1.9289406472763313
21914,100,0.742995,1.9648061321764168
19402,106,0.748251,2.088385653964862
17519,90,0.753352,2.115034380980182
15639,175,0.758468,2.256359405793021
13920,188,0.763408,2.4060745925475078
12093,163,0.768145,2.4931961786461367
10580,158,0.772968,2.435533316889249
9174,161,0.777627,2.575128275465097
8030,158,0.782166,2.491309896526713
7018,206,0.786626,2.6499760983062606
5826,197,0.790945,2.8289254024060653
4613,340,0.795116,3.526439351047422
3909,309,0.799313,3.517597054119101
1673,756,0.803416,8.099056891710413
1261,559,0.807445,5.942250266157721
1056,328,0.811394,4.4816919928316175
435,356,0.815223,4.267121990291
393,224,0.819056,3.539586833495446
342,212,0.822656,3.1842859076145795
208,156,0.826216,2.749390047415182
205,154,0.829729,2.6126703901427724
187,150,0.833203,2.388604111584741
187,120,0.83657,2.252432233983969
180,117,0.839905,2.168331303288672
179,96,0.84316,2.047634532007141
177,93,0.846344,1.9811722288748894
113,78,0.849464,1.9209292129457405
76,76,0.852653,1.8724982524245488
76,71,0.855674,1.7989828582514584
70,57,0.858613,1.723036771414628
54,50,0.861491,1.6824249687745922
53,50,0.86443,1.6277716308917902
53,50,0.867184,1.6023596554631971
51,48,0.869847,1.5496684671117837
49,48,0.872436,1.5179596124298391
49,47,0.87503,1.4899335840601744
46,33,0.877627,1.4641546746422822
44,30,0.880038,1.4414564612127174
43,28,0.88249,1.4238873287379799
43,28,0.884987,1.405788910818777
43,26,0.887281,1.3920102201048625
42,26,0.889596,1.3790080069562698
42,26,0.891805,1.3641573085632424
42,24,0.894003,1.349123088389294
41,22,0.896202,1.3296306287211699
40,22,0.898395,1.3198858323901383
25,22,0.900496,1.3072338800450234
25,22,0.902534,1.2981449941518068
25,22,0.904479,1.2892452968457198
25,20,0.906473,1.2769788403348765
22,19,0.908384,1.2643206426825009
21,17,0.91024,1.25402183600713
16,16,0.912122,1.246204965975557
16,16,0.913993,1.2387945167253829
16,16,0.915692,1.2293732504625896
16,12,0.917429,1.2195686136779256
16,12,0.919136,1.2085476850019787
16,12,0.920782,1.2017975712590574
16,12,0.922369,1.1979363913900374
15,12,0.923903,1.1913478849363313
15,12,0.925445,1.1854603983636243
15,11,0.926951,1.178414488904708
15,11,0.928498,1.1733797656009621
14,11,0.92997,1.1690418392117663
