s1,s2,frac_Gd,sus
870302,11,0.018622,0.27003458402368913
837974,11,0.037099,0.2953003475954434
799915,13,0.055042,0.33483922036746605
771181,13,0.072826,0.3574852185242468
740383,13,0.090438,0.38648382408236054
712123,13,0.107928,0.41128630872844346
682202,13,0.125165,0.44161813370521297
653241,13,0.142016,0.4723153345516933
624839,13,0.158613,0.5031976961849898
597524,23,0.174985,0.5334339375647715
572245,21,0.190846,0.5616693484800174
546423,20,0.206695,0.5949691480578088
519911,19,0.222202,0.6313580132630837
496007,19,0.237387,0.663946195514632
473141,19,0.252519,0.6946424056263637
450447,19,0.267183,0.7273712263771174
428937,19,0.281726,0.7610090299802026
408415,19,0.295963,0.7911572829268916
388341,21,0.310034,0.8243116327471208
369049,21,0.323576,0.8577622911073528
350034,21,0.337126,0.892513509354719
331793,20,0.350497,0.9268132710703415
314022,19,0.36365,0.9627123438359393
296835,19,0.376619,0.9961612561178477
280692,26,0.389394,1.0379491849081077
264633,24,0.401645,1.0753047939768199
249157,41,0.413753,1.1221856998841786
235193,41,0.425744,1.1596204480231813
220768,41,0.437424,1.19682318477859
207395,26,0.448943,1.2355672825134243
194478,40,0.460317,1.275895294089308
182471,39,0.471256,1.31566315646135
170680,45,0.482066,1.3658728718330908
159367,45,0.492737,1.410451777480321
148639,56,0.503143,1.4679354421896038
138568,51,0.513253,1.5030375123010518
129195,51,0.523212,1.5426751512202488
120034,72,0.53296,1.5958804385063379
111092,71,0.54269,1.6462355951105376
102491,69,0.552016,1.7156260045001608
94741,68,0.561271,1.7974330395300973
86748,68,0.570384,1.8581430859185877
79521,66,0.579266,1.9151459116686553
71973,96,0.588028,2.031990038157933
65187,87,0.596578,2.10107777959556
59117,80,0.604842,2.133751562666073
52766,73,0.613088,2.216348937226036
46568,103,0.621097,2.4086718764433113
41573,103,0.628869,2.537998712045073
35307,161,0.63652,2.8539314405194234
30523,296,0.644079,3.094018054568289
24716,253,0.651599,3.44363822147468
19361,247,0.658872,4.077885720316128
14426,497,0.666027,5.86595622999464
8458,1331,0.673035,11.868869756701788
5460,947,0.679863,10.92045280614237
2609,773,0.68658,11.03607619169166
1083,734,0.693157,9.989675501803854
992,384,0.699695,6.375894507250962
490,324,0.706015,5.29469530758372
439,233,0.712107,4.53433741007944
340,217,0.718149,4.082728108113861
215,214,0.724106,3.766312424336883
207,136,0.729958,3.246032098710571
125,124,0.735515,2.9867024594967577
124,106,0.741078,2.795343771483304
121,104,0.746604,2.6130838687272098
103,103,0.751842,2.4644339493387277
100,99,0.757107,2.313286097170359
97,68,0.762159,2.1822478042053306
89,66,0.76721,2.0956613256583188
81,53,0.772117,2.022344799743728
77,49,0.777044,1.9407999784710885
77,49,0.781832,1.861753327710755
70,44,0.786388,1.8049641405913526
68,44,0.790773,1.7703499070387665
53,29,0.795271,1.7145592466138164
29,28,0.799611,1.6676763694613976
29,27,0.803872,1.6291962391907326
29,27,0.807997,1.6017249730472962
27,25,0.81221,1.5696842217370468
25,23,0.81618,1.5343324991839844
23,23,0.820044,1.5119973771366333
23,19,0.823782,1.4876176100057883
23,19,0.827372,1.4647855504321432
19,17,0.83099,1.445056505532217
17,16,0.834589,1.4267491279298232
17,16,0.838047,1.4110266558816447
16,16,0.841355,1.3973273661319299
16,16,0.844612,1.383903518933251
16,16,0.847873,1.3680477495776555
16,16,0.851139,1.3531751096660642
16,16,0.854336,1.3410726054481548
16,16,0.857313,1.3302333078696729
16,14,0.860282,1.3188994975593695
16,13,0.863208,1.3068892917714485
16,13,0.866071,1.298068379514519
15,13,0.868943,1.2879586744698872
15,11,0.871673,1.2777981251022779
15,11,0.874405,1.2675663840121023
11,11,0.877052,1.258670332172951
11,10,0.879678,1.2478432871794018
11,10,0.882269,1.240420959645293
11,10,0.884834,1.2336713960717574
11,10,0.887223,1.2279808826267766
11,10,0.889598,1.2217985181427873
11,10,0.891909,1.2147542348576663
11,10,0.894196,1.207487429586783
10,10,0.896468,1.2026426612061971
10,10,0.898595,1.1961441743503771
10,9,0.900781,1.1904675515778227
10,9,0.902899,1.1843441365176466
10,9,0.905035,1.1788027167903965
10,9,0.907052,1.1739682403064078
10,9,0.909031,1.170431685519243
10,9,0.910934,1.1664608268025958
10,9,0.912859,1.162587071527754
9,9,0.914747,1.1571440301221072
9,9,0.916559,1.1517599261753815
9,8,0.91832,1.1464373163565131
8,8,0.920117,1.1424082720979432
8,7,0.921764,1.1381972493481263
8,7,0.9234,1.134046997389034
8,7,0.924979,1.1311899334852908
8,7,0.92662,1.1270645952575633
8,7,0.928163,1.1238637470941157
8,6,0.929669,1.1200039811747309
8,6,0.931116,1.117995470646304
8,6,0.932564,1.1153093303280146
8,6,0.933922,1.1122612669874996
