s1,s2,frac_Gd,sus
872391,12,0.01744,0.2678889838788471
838844,12,0.034691,0.298684669882908
803942,16,0.051819,0.3326696063304369
769230,16,0.068956,0.36874734169384044
736960,16,0.08606,0.40156903078976736
705710,15,0.102789,0.43580495557901094
676587,15,0.119257,0.46563412936577414
644622,15,0.135779,0.5055130574239691
614731,15,0.152023,0.5430359549846281
587335,15,0.167969,0.5758703702145713
558654,15,0.18395,0.6155578702285399
532128,16,0.199569,0.6524897211627236
506970,21,0.215039,0.6899081610423957
481418,21,0.230578,0.727780073873635
457723,21,0.245748,0.7626774605834655
434154,21,0.26047,0.8062850729517396
411370,21,0.27512,0.8465290806754221
389821,21,0.289359,0.8872778238238436
368277,21,0.30346,0.9316780084417262
347192,25,0.317264,0.9802061118792622
326926,26,0.331039,1.0277564760875446
308088,26,0.344458,1.072855743796736
290510,33,0.357558,1.1159513232322917
273003,33,0.370721,1.159183764276259
255159,33,0.383662,1.215256888265854
238474,39,0.396161,1.2719002913028141
222882,39,0.408327,1.328725495332726
207846,36,0.420422,1.3859187201722634
192587,47,0.432353,1.4646919652530535
178042,46,0.444211,1.5334938258943591
164557,50,0.455582,1.605558596519586
152125,48,0.466741,1.6594375341063161
139667,49,0.477718,1.7405788443790902
127699,74,0.48865,1.8371585020044978
117232,77,0.499397,1.9121119929365185
106210,71,0.509859,2.0020014648845943
94598,87,0.520218,2.1611815366145457
85034,117,0.530185,2.252773964219959
75825,117,0.540011,2.377013363363037
66736,179,0.549615,2.53950509008959
57556,170,0.559152,2.7792436395310856
49292,108,0.568327,2.897593780477352
40474,206,0.577493,3.5915878316808953
32204,422,0.586385,4.552061699889994
23574,854,0.595167,7.205146319593512
18532,441,0.603777,6.174681934163337
12387,415,0.612184,6.7497962951502775
4640,3926,0.620347,50.08323653441432
3635,938,0.628392,11.471327312652042
1004,810,0.636426,11.193187631678834
536,453,0.644154,8.535169708244577
508,380,0.651732,6.709625920268299
362,354,0.659163,5.283173481752274
325,242,0.666433,4.362559845548271
289,154,0.673583,3.731294632326135
165,139,0.680555,3.3040241669144925
147,123,0.687473,3.011995763566028
123,110,0.694253,2.76913919024553
119,83,0.700937,2.566007831125883
119,83,0.707428,2.42583364094992
106,65,0.713602,2.3063080049441687
89,65,0.719766,2.2140104341371853
68,64,0.725955,2.1295590140305425
67,64,0.732004,2.0563105419483874
67,49,0.737762,1.989906115818455
46,38,0.743386,1.9161074610114803
39,35,0.748896,1.8603088760035682
39,35,0.754145,1.8107176994569971
39,35,0.759542,1.767705794774971
37,34,0.764827,1.711786642174059
37,31,0.769881,1.6738296272797988
33,31,0.774681,1.6391249739258562
33,29,0.779448,1.6093392941347164
33,29,0.784227,1.5795118017546217
29,23,0.788817,1.5585913638881919
23,21,0.793358,1.530710117013966
22,21,0.797824,1.5071323994935106
20,19,0.802361,1.4840947383866545
20,19,0.80658,1.4625788439664977
20,19,0.810639,1.44540322452881
20,17,0.814639,1.4291625530721133
20,17,0.818619,1.4133839817842002
20,17,0.822506,1.395438719055292
16,15,0.826314,1.3787409463054017
16,15,0.830115,1.3655296229802514
16,14,0.833753,1.3522108669630128
16,14,0.837333,1.3401796307794451
16,14,0.8408,1.3296482412060302
16,14,0.844176,1.3197068487524386
16,13,0.847616,1.3086544519109617
16,13,0.850825,1.2999564270152506
16,13,0.854034,1.29019086636614
14,13,0.857141,1.2826843251037736
13,11,0.860339,1.2730969991622572
13,11,0.863289,1.2648287262912274
13,11,0.866201,1.2584996898332574
10,9,0.869167,1.2490350293886099
10,9,0.87207,1.2415383412803878
10,9,0.874924,1.2332022130544629
10,9,0.87767,1.227744625194147
9,8,0.880338,1.2212816098677943
9,8,0.882958,1.2157772423574444
9,8,0.88548,1.2105745721271393
9,8,0.887966,1.2058571505078814
9,8,0.890336,1.2004942369419318
9,8,0.892714,1.1952258449378297
9,8,0.89501,1.1902562148776075
9,8,0.897214,1.1840620317942132
9,8,0.899434,1.179474176162918
9,8,0.901549,1.1744725802683569
9,8,0.903719,1.1699504575149822
8,8,0.905724,1.1660655946370233
8,8,0.907712,1.1624696601941749
8,8,0.909756,1.158437126013918
8,8,0.911682,1.1541022215176975
8,8,0.913602,1.1504432972985486
8,8,0.915485,1.1462462284801516
8,7,0.917274,1.1432439619950197
7,7,0.919034,1.1404663685991652
7,7,0.920756,1.1377896118318107
7,6,0.9225,1.1344645161290323
7,6,0.924139,1.1306204769249022
7,6,0.925723,1.1276707459913566
7,6,0.927344,1.1232520369962564
6,6,0.928859,1.120493105241703
6,6,0.930377,1.1170302917139452
6,6,0.931928,1.1151427899870725
6,5,0.933473,1.1115637260059825
6,5,0.934923,1.1095932510718072
6,5,0.93633,1.106800691063295
