s1,s2,frac_Gd,sus
870509,12,0.018298,0.27037023455182935
841828,12,0.036097,0.2909058276610821
806418,14,0.053808,0.32527013544819655
771834,17,0.071618,0.3596321341861432
738283,17,0.088918,0.39521031037820964
706685,17,0.105967,0.4284495091344503
677625,16,0.122765,0.4579685033086915
648770,16,0.139285,0.49054681282422175
620918,14,0.155857,0.5219340798893078
592384,13,0.172225,0.5559711274198906
564807,13,0.188167,0.5909491237729927
539303,16,0.2039,0.6221542519783947
513571,16,0.219725,0.657429752330909
491262,16,0.234781,0.6857945241819662
468849,15,0.249856,0.7165944138725364
444999,15,0.26477,0.7558573507609864
421781,23,0.279376,0.796394513643731
399921,35,0.293676,0.8382965891007527
379489,35,0.307748,0.8733828143508433
359897,35,0.321508,0.9101109519345844
340654,35,0.335176,0.9477365438070828
322206,25,0.348542,0.9893439024465123
304417,27,0.361673,1.0304655764208626
287478,27,0.374675,1.0668516371486827
270516,27,0.387451,1.109992833226403
253961,27,0.399931,1.155867075286342
238019,27,0.412208,1.2009027002749273
221783,36,0.424596,1.2551129293505086
208013,47,0.436311,1.2964666686772317
194521,61,0.447752,1.3536400312902899
182268,60,0.458956,1.3897058279918084
169434,60,0.470055,1.4495598599854702
157307,58,0.481111,1.4995037474296045
146995,54,0.491597,1.5409586489458167
135434,73,0.502031,1.6447710600459065
124776,75,0.512361,1.7056408531721212
114983,64,0.522476,1.7514910245348925
105368,60,0.532427,1.8490096733558183
96145,73,0.542283,1.9318618272862926
87304,87,0.55189,2.041186315859945
78663,95,0.561277,2.16389840514402
72300,91,0.570347,2.146292473228396
64759,137,0.579397,2.31417274722244
57716,120,0.588259,2.415681217075783
51277,157,0.597021,2.579052506458153
44197,186,0.605399,2.866323197356317
37376,397,0.613853,3.5250642889883905
31383,323,0.621866,3.7810326498013933
27199,296,0.629852,3.779442277143197
22421,249,0.637698,3.726556850362405
17683,354,0.645372,4.139264243094172
13226,487,0.652783,5.0403148463352885
10102,462,0.660228,5.452733009194401
4487,2554,0.667296,26.897004544580167
3245,1198,0.674344,11.238002677672144
2840,501,0.681153,6.901595436055538
1544,554,0.687993,6.62909165499492
1153,389,0.694535,5.231813792087473
547,241,0.700896,4.625865919546379
404,208,0.707279,3.933482736120743
370,186,0.713412,3.350021633843706
328,152,0.719397,3.066250182642381
229,147,0.725526,2.914392620066017
224,145,0.731475,2.662698072805139
192,141,0.737225,2.4970221672533537
112,105,0.742837,2.337859645438885
112,79,0.748355,2.1825786325975085
97,71,0.753733,2.066480689657973
71,68,0.758894,2.0014392010153212
71,64,0.763984,1.9321274828825163
69,64,0.768988,1.8727901580870259
67,60,0.773959,1.810494556297309
58,57,0.778762,1.7543911986186822
36,33,0.783447,1.7053700479790166
36,33,0.788099,1.6626773823625183
36,33,0.792719,1.6341150418996435
36,32,0.79713,1.6019026963079805
36,32,0.801496,1.575464474267521
36,32,0.805706,1.5517514694226275
36,32,0.809831,1.5241548307032167
36,32,0.813815,1.5023820393694445
27,26,0.817774,1.48065040115022
26,24,0.821678,1.4601339150525454
23,22,0.825488,1.4399869349958743
22,20,0.829321,1.4228171011079278
22,20,0.832982,1.4091894286843334
22,20,0.83663,1.3961559649874518
20,19,0.840169,1.3795383874217142
20,15,0.843625,1.364572342126299
20,15,0.846933,1.3521725780213893
20,15,0.850091,1.340313123294799
15,14,0.853293,1.3287982168540016
15,14,0.856358,1.3171704654627476
14,13,0.859464,1.3065122103944897
13,13,0.862494,1.2944671505243408
13,13,0.865465,1.2825212769911176
13,13,0.868362,1.2724973032103193
13,13,0.871125,1.264760426770126
13,13,0.873881,1.255813953488372
13,13,0.876596,1.2483306862014196
13,13,0.879139,1.242104566402727
13,13,0.881679,1.2340159396894888
13,13,0.884232,1.2262369566719646
13,12,0.886602,1.2202067055856365
12,9,0.889021,1.2133737013308825
12,9,0.891438,1.2071627272894752
12,9,0.893766,1.2014420995161625
9,9,0.895937,1.1957564167859853
9,9,0.89823,1.190164095509482
9,8,0.900383,1.1848178523745947
9,8,0.902566,1.180255352341072
9,8,0.904612,1.1756510252861996
9,8,0.906556,1.1710864260947733
9,7,0.908527,1.165939676188602
9,7,0.910527,1.1612441742201558
9,7,0.912433,1.1572852787008805
9,7,0.91427,1.1529336288347136
9,7,0.916121,1.1485353902645477
9,7,0.917831,1.1458822670350133
8,7,0.919611,1.1414870193683215
8,7,0.921378,1.1378494568950166
8,7,0.923042,1.1342810364094702
7,6,0.924653,1.1311930136568145
7,6,0.926244,1.1284098920765768
7,6,0.92786,1.1258247851400056
6,6,0.929452,1.1223847593128082
6,6,0.930921,1.118936290334255
6,6,0.932351,1.1160992771511773
6,6,0.933812,1.1122862150238715
6,6,0.935231,1.1090645216075592
