s1,s2,frac_Gd,sus
871757,12,0.017658,0.26881167658514044
835366,12,0.03513,0.3033900940023008
805844,17,0.052636,0.3267846361060796
767623,17,0.069795,0.3705312269875995
733836,13,0.086874,0.4066864813837302
702524,15,0.103816,0.4403470715835141
670301,15,0.120478,0.4777470034859844
641428,13,0.137082,0.5091213765386746
613072,16,0.153396,0.5430378311465573
585566,16,0.169653,0.5765143969930644
557503,16,0.185834,0.6124438996470007
531443,16,0.201387,0.6487097004431432
505091,16,0.216852,0.6884407544934036
480763,23,0.23189,0.7259181627631459
457432,22,0.246752,0.7609817749267174
434817,22,0.261477,0.7976813179819722
412515,33,0.276087,0.8388521825136446
390927,23,0.290299,0.8787898002116384
368932,23,0.304581,0.923950884287027
348538,23,0.318435,0.9672987902841255
328879,23,0.331973,1.0083125382656688
309547,26,0.345375,1.055618101966775
290772,31,0.358708,1.1060328212421175
273346,33,0.371634,1.152974540315676
256624,32,0.384357,1.1953632218672186
240568,33,0.396838,1.2473730108992278
225324,32,0.40901,1.2932841503240327
210400,35,0.421195,1.3516659323951936
196050,36,0.432943,1.4023898832039812
182751,56,0.444632,1.467061479955633
169341,53,0.456003,1.5287326952170692
157713,45,0.467258,1.5742648411426168
146409,43,0.478099,1.6259482162325805
134342,55,0.48896,1.705318566061365
122951,76,0.499601,1.8117861946166958
112279,63,0.510148,1.8773609171749834
102385,57,0.520227,1.9396631323563436
92970,56,0.530221,2.0084188522688327
83285,180,0.540246,2.188311575320715
73985,169,0.549791,2.3138720016703354
65434,146,0.559238,2.45992168108866
57361,140,0.568481,2.661625559940582
49236,185,0.577697,2.910552375900716
41372,184,0.586529,3.222593603904506
34576,197,0.595001,3.6401546670485607
27289,431,0.603557,4.65890935140739
20473,280,0.612097,5.305506789068401
14911,395,0.620312,5.332480879037526
11191,385,0.628331,6.026227638032766
3209,1599,0.636287,16.29696491464424
754,730,0.643985,11.718964088591774
619,513,0.651674,7.497088933929709
445,357,0.659131,5.801689211984662
242,223,0.666388,4.697474910974425
202,196,0.673562,3.9983519075597815
181,152,0.680499,3.519613397141167
172,151,0.687384,3.2110576553983163
153,125,0.693985,2.9689459667009785
148,119,0.700493,2.750416517810936
122,103,0.706878,2.5606812180593748
83,81,0.713198,2.389540519243241
83,81,0.719383,2.26415363288753
82,80,0.725421,2.1759020172700754
80,76,0.731352,2.1054614216372354
77,76,0.737153,2.051413940429223
74,62,0.742692,1.9701680476316321
70,60,0.748116,1.9073859395594797
60,51,0.75348,1.8479068635404836
34,32,0.758799,1.7875837994038168
34,31,0.76405,1.7408094935367662
34,31,0.768921,1.7080089493203623
34,28,0.773943,1.6695214038937083
34,27,0.778685,1.6305130696066692
34,27,0.783406,1.5954827926904716
28,27,0.78793,1.5693686047059934
28,23,0.792503,1.5439018395446682
27,23,0.796879,1.5222256684439324
26,23,0.801211,1.4991926112611864
23,23,0.805512,1.4776490066225165
21,21,0.809646,1.456312974773317
21,21,0.813668,1.4402840091879012
21,19,0.817665,1.4200674582499246
21,19,0.821649,1.4073260032183728
20,19,0.82541,1.3930236554212727
19,16,0.829174,1.3795499514125484
16,15,0.832834,1.3660552983262146
16,13,0.836396,1.3499180949121048
14,13,0.839902,1.339629476945371
14,12,0.843415,1.3263530989558387
14,12,0.846817,1.3164842051663697
14,12,0.850127,1.3057255142687476
14,12,0.853361,1.2965786727950954
14,11,0.856568,1.2877600535445368
11,10,0.859684,1.2791770004846204
11,10,0.862708,1.2689523060338548
10,9,0.86563,1.2610552950807472
10,9,0.868592,1.253637525873615
10,9,0.871384,1.2460502581327362
10,9,0.874056,1.2394556310741283
10,9,0.876734,1.2337221942790388
10,9,0.879382,1.2272297667014873
10,9,0.881939,1.2222410448835772
10,9,0.884522,1.2164221756525053
10,9,0.887069,1.2099689190744791
10,9,0.889554,1.2041721746373792
10,9,0.891869,1.1989438736347577
10,9,0.894193,1.1944483824321641
9,9,0.896469,1.188223817020989
9,8,0.898675,1.1836368122378484
9,8,0.900807,1.1789944854979686
9,8,0.90292,1.1741965389369593
9,8,0.905028,1.1702712378385207
9,8,0.907042,1.1656339422104607
9,8,0.909076,1.1620144296335402
9,8,0.911014,1.1589575888341987
9,8,0.912991,1.1553287590938868
9,8,0.914931,1.152217611585889
9,7,0.916747,1.1492678942500572
6,6,0.918499,1.1453233702653955
6,6,0.920239,1.1426511703714848
6,6,0.921981,1.1386841666773477
6,6,0.923667,1.1355377097716584
6,6,0.925365,1.1321899912909492
6,6,0.926957,1.1290472735238148
6,6,0.928571,1.1267832393005641
6,6,0.93007,1.1235807235807236
6,6,0.931626,1.1204843946529381
6,6,0.933003,1.1177963192381748
6,5,0.934374,1.115106817419925
5,5,0.93579,1.1124902663136582
