s1,s2,frac_Gd,sus
873052,13,0.016718,0.2686106325550554
841539,13,0.033534,0.29555618097273983
804820,13,0.049971,0.33468978315398795
772892,13,0.066542,0.3671016799898871
740915,13,0.08318,0.3999574616609585
706974,13,0.099689,0.4399224268058482
674652,14,0.116151,0.4790603372295494
642072,14,0.132554,0.5211367624036539
613502,15,0.148485,0.5564423410039753
584626,16,0.164338,0.594242648343469
556182,16,0.18003,0.6333987828823006
528790,20,0.195588,0.6741421062838446
503139,20,0.210908,0.7112618047071825
476502,20,0.226108,0.7548624355853272
452278,18,0.241094,0.7936187090364287
428663,21,0.255697,0.8369414069270176
404104,28,0.270447,0.8922902105809996
381964,27,0.2848,0.935592841163311
360495,33,0.298911,0.9819124248133975
339651,30,0.312815,1.0268617621164606
319020,29,0.326718,1.0825152016539874
299032,35,0.340118,1.140085651677118
280481,36,0.353592,1.1916730609769681
261105,33,0.366926,1.249691189339635
244007,33,0.379653,1.3002625949670104
226802,41,0.392251,1.3670758816550912
210663,41,0.404844,1.428111285108442
195041,42,0.417066,1.5031941866489174
179721,48,0.429176,1.5837123176320547
164702,50,0.441055,1.6893880435463238
151268,50,0.452477,1.7591169686022323
138485,49,0.463819,1.8304639664590876
125140,88,0.474934,1.9642559221126488
113375,88,0.485914,2.0585135560976178
102142,88,0.4965,2.19198411122145
91051,89,0.506974,2.3675363976747676
81341,109,0.517294,2.4847940568379094
71387,130,0.527428,2.6848332106007127
60252,213,0.5374,3.1912710765239947
50298,188,0.547191,3.4122577068918685
41074,247,0.55682,3.8829956225461437
31740,365,0.566232,4.583616126593017
24873,334,0.575361,4.935189655213017
19707,402,0.584386,5.13427603497476
10359,627,0.593131,10.68729247005793
4869,1893,0.601879,18.098502716510808
1610,1295,0.610254,17.74466447378549
915,765,0.618535,10.551164589149725
647,646,0.626623,7.627550706122766
471,396,0.63468,5.402105003832257
394,268,0.642522,4.306200661299437
379,264,0.650198,3.879832019256608
244,206,0.657832,3.494745271328704
214,201,0.665216,3.1210870292487094
182,119,0.67241,2.836698311914283
173,105,0.679496,2.62170518932681
172,86,0.686568,2.4663467674009034
155,86,0.693236,2.3474755838364345
109,86,0.69984,2.2410680970149253
80,66,0.706387,2.1458143883274925
79,66,0.712728,2.057509955721407
70,62,0.718936,1.9815415706031367
45,45,0.725012,1.91031972304246
38,34,0.731087,1.850312182750555
38,33,0.736829,1.8053318944716552
37,31,0.742563,1.7601898716967646
37,29,0.748125,1.7246014888337469
36,26,0.753666,1.6882687732915473
36,23,0.758978,1.6564628955033152
35,22,0.764335,1.6266055629813507
35,20,0.769514,1.601385767465269
32,20,0.774526,1.5754721165189778
21,20,0.779344,1.5520946631861359
20,18,0.784174,1.5249691881422998
20,18,0.788873,1.5060840157819702
20,18,0.793444,1.4828036948817753
19,18,0.797962,1.4675011631475268
19,18,0.802466,1.4506920327639798
18,14,0.806739,1.4324307542649577
17,14,0.810943,1.4159327610191634
17,14,0.814929,1.40197005473575
17,14,0.81897,1.3876650278959288
17,14,0.822909,1.3757898481571622
17,14,0.826697,1.3625269037466172
17,13,0.830353,1.352797279055922
17,13,0.833994,1.3394636338445598
17,13,0.837602,1.3288033103855958
17,13,0.841208,1.3183472719028666
14,12,0.844667,1.3083053826295765
14,12,0.847955,1.2981617284356606
14,12,0.851268,1.2899039883817873
14,12,0.854461,1.282371048310075
14,12,0.857619,1.2740815136851125
14,12,0.860735,1.2666140092629161
10,9,0.863811,1.2580825176776391
10,9,0.866791,1.2497278712399313
10,9,0.869765,1.2426843782393366
10,9,0.872605,1.2356450410141686
10,9,0.875494,1.2288243136876937
10,8,0.878136,1.2226908685091578
10,8,0.880814,1.2162502307317973
10,8,0.883386,1.211261083574871
10,8,0.885949,1.2064690357822379
10,8,0.888418,1.2009643132404868
10,8,0.890845,1.1966378086207687
8,7,0.893194,1.1907945246521732
7,7,0.895556,1.1865593045076788
7,7,0.897836,1.1819916996202184
7,7,0.900073,1.177159326308205
7,7,0.90226,1.1732658072437079
7,7,0.90445,1.168864468864469
7,7,0.906542,1.1643840013695992
7,7,0.908583,1.161446995635385
7,6,0.910622,1.1584841907404506
7,6,0.912552,1.1551436282133383
7,6,0.914419,1.1520080391675722
6,6,0.916306,1.1485172174827347
6,6,0.918131,1.1451587291893146
6,6,0.919939,1.142016712256904
6,6,0.921672,1.1381370646512103
6,6,0.923323,1.1348513895953154
6,6,0.925012,1.1313810209633541
6,6,0.926618,1.1285056280831811
6,6,0.928235,1.1256322719988852
6,6,0.929751,1.1226494327321386
6,5,0.931231,1.120228591371112
6,5,0.932673,1.1174565924517652
6,5,0.934128,1.115344911343211
6,5,0.935575,1.1129375242530073
6,5,0.936972,1.1100463286158533
