s1,s2,frac_Gd,sus
868670,12,0.019996,0.27066420137060665
840087,12,0.039461,0.28754688773698933
812245,12,0.058577,0.3037741801506868
784426,12,0.077358,0.3217629373039597
757696,12,0.095774,0.33905682871317566
730665,11,0.113674,0.3582823927087776
703283,11,0.131437,0.3798066461500202
673797,15,0.148741,0.40870757313579065
643158,15,0.165728,0.4424432319435388
618020,15,0.182589,0.46531916012874797
589676,15,0.198802,0.4994445817388461
566915,14,0.214753,0.5210233213243731
545352,14,0.23012,0.5411206941341508
523614,15,0.245352,0.5635660599378783
503528,16,0.260299,0.582690844003185
483582,16,0.275157,0.6037238408869231
464586,16,0.289496,0.6231238670014525
445299,19,0.303746,0.6445449505496558
427264,19,0.317688,0.6658478819073972
409379,17,0.331229,0.6873294446080945
391891,16,0.344517,0.7093273204644513
374250,16,0.357705,0.7354798028943087
358314,17,0.370517,0.7570831936684549
342401,16,0.383098,0.7807479956297759
327622,16,0.395401,0.8004627860780451
314749,16,0.407332,0.8150785937489454
300889,19,0.419311,0.8357933420471199
286906,20,0.430768,0.8597092222503303
274191,20,0.442245,0.8800279692696614
261578,20,0.453441,0.9029491784052591
249540,19,0.464411,0.9241694657657271
237836,25,0.474979,0.9459564474563874
227118,25,0.485395,0.9627831054886757
216308,24,0.495787,0.9840305585139614
206242,22,0.506146,1.0012554317672835
196744,22,0.515823,1.0211038525167448
187289,34,0.525585,1.0402790805518376
178523,34,0.535312,1.0573825878869263
170168,33,0.544533,1.0738011754967978
161820,25,0.553755,1.0909321112841601
153581,33,0.562703,1.1140803618593313
145915,33,0.571631,1.1305439936129833
138062,33,0.580207,1.151693810997325
131573,31,0.588414,1.1744009757377558
124609,31,0.59665,1.192287095574563
117857,32,0.604901,1.214338684734712
111582,29,0.612851,1.2351187785581261
106230,29,0.620664,1.2449648860113463
100605,29,0.628355,1.2620484602241386
95030,29,0.635811,1.2794757667035523
89610,27,0.643234,1.3053822393389505
84527,35,0.650554,1.3252090451743617
79871,39,0.65761,1.3429919098104501
75226,38,0.66453,1.3673353802128356
71383,38,0.67133,1.3681412967414124
67398,38,0.67799,1.3807397285798577
63654,38,0.684435,1.3934149858190863
60018,29,0.690885,1.405014315060738
56392,29,0.697155,1.425663293103733
52791,39,0.703221,1.457758129786811
49259,38,0.709274,1.4803044791315534
46397,37,0.715188,1.4843229920087637
43697,61,0.720967,1.508552751825053
40655,58,0.726594,1.5536125761687747
38203,49,0.732076,1.5525708783087742
36008,49,0.737429,1.5601608707740002
33489,48,0.742793,1.58503462191931
31068,89,0.748006,1.6193163329285618
28834,89,0.752995,1.634489180380964
26632,67,0.757996,1.6269565792300953
24163,67,0.762792,1.670470641799602
22188,67,0.76755,1.7080920628092062
20397,67,0.772105,1.7148248096711205
18762,66,0.776679,1.7363660381244934
17350,72,0.781119,1.7663433555219503
15922,68,0.785438,1.7820769754196921
14809,67,0.789848,1.802985458144581
13962,64,0.793999,1.7836660987082587
12475,79,0.798155,1.8437613019891501
11434,75,0.802294,1.8412187793997148
10386,158,0.806208,1.941597176354029
9012,153,0.810091,2.1266869921909968
8010,152,0.813919,2.156259908319495
6919,299,0.81767,2.572933691657983
6037,261,0.821322,2.6366368551248613
5356,182,0.825031,2.448016505781024
3994,297,0.828572,3.1306437688125626
2955,548,0.832084,4.695472736368184
2421,502,0.835499,4.507085063312685
607,427,0.838897,6.484062990757466
513,411,0.84219,5.515398263734871
382,356,0.845382,4.873313585740341
355,296,0.848526,4.163810290875001
341,241,0.851538,3.6379208147539437
285,186,0.854516,3.1804803277336338
283,175,0.857433,2.9890227051140865
273,172,0.86029,2.8119032281153817
263,147,0.86316,2.5617436422098803
247,144,0.86601,2.4446675125009327
143,135,0.868765,2.3329904370023242
133,132,0.871392,2.1678977979596916
131,106,0.873999,1.9693811953873381
120,97,0.87649,1.9003157639057566
118,90,0.878973,1.803374453634313
117,70,0.881441,1.7363675469597415
111,68,0.883804,1.6689300836517609
108,63,0.886196,1.6314365048680186
106,54,0.88855,1.5875998205473307
53,52,0.890846,1.5563790607765176
52,50,0.893047,1.5360672444905705
51,41,0.89513,1.501163345093926
41,39,0.897287,1.4731144061608559
41,39,0.899414,1.4605114031773805
40,39,0.901507,1.4396657630491507
39,37,0.903525,1.4173620108836487
37,34,0.905482,1.391766647622675
37,34,0.907419,1.37187975934587
36,34,0.909169,1.362673536567912
36,31,0.91099,1.3475115155600494
36,30,0.912764,1.3251180705213443
36,22,0.914465,1.3083182323025662
36,22,0.916118,1.2968932548103287
36,21,0.917892,1.2825790422370535
36,21,0.919596,1.2674742550121885
36,21,0.921199,1.2581946929607493
36,21,0.922781,1.2473484505108847
35,20,0.924368,1.2322165221070447
30,20,0.925991,1.2253779945682282
19,15,0.927467,1.2173769180924545
18,15,0.928994,1.210770920767259
