s1,s2,frac_Gd,sus
871354,12,0.017295,0.27071501620527016
842402,11,0.034214,0.2929344596007811
803371,11,0.051108,0.33575264624425116
768750,16,0.067752,0.37396057701384183
736016,15,0.084336,0.4082239773541386
705652,15,0.100989,0.439642006605036
676139,19,0.117229,0.4721315040933606
644381,19,0.133505,0.512863894194427
615298,17,0.149504,0.550523459252013
586369,17,0.165823,0.586932989041894
557788,23,0.18173,0.6275165898786464
531719,23,0.197394,0.661780500021181
505829,23,0.212775,0.7012353520276922
480453,25,0.227856,0.7415080606726207
456590,25,0.242781,0.7789939238186047
433107,25,0.257452,0.8197948146113113
408970,25,0.272173,0.8679961034696432
388005,25,0.28654,0.9069926835421748
366146,26,0.300694,0.952467160298925
344770,23,0.314789,1.0015615627886885
324770,23,0.32838,1.0498823739614662
305465,40,0.341885,1.10018461818983
287371,40,0.355174,1.1446514253457523
269030,38,0.368551,1.1956674252394097
251594,48,0.381331,1.2512328886690622
235137,48,0.393902,1.304718048896383
218693,48,0.406236,1.3686767806738032
203356,51,0.418407,1.4312293992534297
188780,51,0.430131,1.4986444252977438
174168,51,0.441896,1.5573262331035076
160444,54,0.453291,1.6525336147749534
147504,54,0.464673,1.7176884408968724
134784,66,0.475766,1.81448742355513
122342,105,0.486806,1.9569753348636187
110604,105,0.497479,2.064246071308463
99782,102,0.507941,2.1828215722098365
88861,78,0.518431,2.2761431902801053
79500,67,0.52829,2.3747726357295798
69608,147,0.53818,2.61651292711446
60462,141,0.548046,2.799470742597698
52025,138,0.557436,3.026949774495892
44764,213,0.566782,3.288455235008702
37156,161,0.576054,3.613908375123247
30032,171,0.585123,3.895764286764511
22822,356,0.593982,5.1655148293918005
14177,494,0.602853,7.612823463352361
10506,674,0.611334,7.448035073816593
5716,622,0.619597,8.917918628401985
2082,2058,0.627709,18.297699917537624
834,667,0.635654,7.56901406904426
558,532,0.643549,6.0556233535605175
302,276,0.651122,4.640120615229392
176,170,0.658705,3.8608564438389075
168,147,0.665995,3.433227047499289
144,139,0.67306,3.129919862971799
116,111,0.680012,2.832624973436504
110,82,0.686853,2.6278680619645085
102,79,0.693634,2.47753993589367
97,77,0.700203,2.3590095964936273
91,77,0.706577,2.2625901855001143
79,52,0.712876,2.1650123291678858
52,44,0.718997,2.0889990498322084
52,43,0.725025,2.0241512864805893
47,42,0.730976,1.9634642262400381
42,42,0.736754,1.9142019251954445
37,36,0.742311,1.866870529979937
33,33,0.747775,1.822991376746952
33,32,0.753046,1.7702365622747556
33,31,0.758238,1.7252463166254415
32,30,0.763315,1.6907070579039651
24,23,0.768411,1.6543575040265297
24,23,0.773335,1.6237751748174618
24,23,0.778184,1.5920492660583547
23,21,0.783051,1.5665893827581598
21,20,0.787718,1.5390989344362687
20,20,0.792294,1.516027461893253
20,20,0.796761,1.4941866472478216
17,17,0.801015,1.4720406060758349
17,17,0.805343,1.4542708456413076
17,17,0.8095,1.4363412073490813
17,16,0.813658,1.4216279743697073
17,16,0.817686,1.4066665203988722
17,16,0.821669,1.3934761763238024
17,16,0.825434,1.3810077563786762
17,16,0.829139,1.3674858510719239
17,16,0.832904,1.3560169004644036
16,16,0.836515,1.3443741015995352
16,15,0.840132,1.3315610378562315
16,15,0.843619,1.3201156150683266
16,15,0.847065,1.3111256416124497
16,15,0.850306,1.3026173393723195
15,11,0.853457,1.291375227748852
15,11,0.856601,1.2832725472283628
15,11,0.859637,1.2743529277658643
15,11,0.86264,1.2666496796738498
15,11,0.865546,1.25933776607613
15,11,0.868425,1.2516815504465133
15,11,0.871241,1.2450702475166784
15,11,0.873989,1.2385426669100317
15,11,0.876659,1.2322747504884832
14,11,0.879311,1.2245772191334754
14,11,0.881943,1.2186062664645045
14,11,0.884493,1.2129567904975456
14,11,0.887069,1.206975941061356
14,11,0.889613,1.2009294572730485
10,10,0.891985,1.1956394945146507
10,10,0.894242,1.1905860549556535
10,10,0.896414,1.184986388121947
10,10,0.898669,1.1802409923912722
10,10,0.900858,1.175445320852918
10,7,0.90299,1.170436037521905
9,7,0.905068,1.167035351620107
9,7,0.907113,1.1630691054722404
9,7,0.909171,1.1600920410881987
9,7,0.91118,1.1560121594235533
9,7,0.913114,1.152003775061575
9,7,0.915013,1.1481285373057055
9,6,0.916875,1.1441804511278195
9,6,0.918657,1.1402825074069065
9,6,0.920357,1.1360948231482992
9,6,0.922027,1.1330588793556744
9,6,0.923787,1.1306994869641662
9,6,0.925445,1.1285628059821609
8,6,0.927113,1.1253447116769795
8,6,0.928656,1.1227293115048218
8,6,0.930185,1.1194585690754135
8,6,0.931663,1.1160425538141856
8,6,0.933186,1.1130601370970157
8,6,0.934651,1.110881574316363
8,6,0.936063,1.108356663590722
