s1,s2,frac_Gd,sus
973121,6,0.016156,0.01468017287293514
955557,6,0.032114,0.0174555681144267
937638,6,0.048119,0.02090072183392672
919296,6,0.064215,0.025254732657608317
901263,11,0.079954,0.0301474056731946
882887,10,0.095698,0.036059856110016344
864624,10,0.111326,0.04194789090262571
845921,10,0.12702,0.04916378382093519
827259,10,0.142302,0.05833405231211918
808474,12,0.157446,0.0682781162987773
789726,11,0.172362,0.0791892107418944
770770,13,0.187132,0.09232987397707869
751441,13,0.202148,0.10714393145595925
731778,15,0.216935,0.12571242489448514
712209,15,0.231516,0.145349805591268
692813,15,0.245829,0.16546645256844933
672918,18,0.260078,0.1899254245717792
652758,18,0.274243,0.2173523644966566
632587,18,0.288117,0.2499877086543716
612131,18,0.301948,0.2862322577687622
591490,20,0.315668,0.32854520905057777
570773,19,0.328938,0.37657474272123886
549791,31,0.342131,0.4354210336708372
528453,31,0.355118,0.5027757016012232
506712,49,0.367991,0.5893666071211011
484906,49,0.380731,0.6847961063770348
462805,51,0.393393,0.7938517029971629
440473,51,0.40577,0.9117934133248069
417589,52,0.417936,1.0652660188570329
394652,51,0.430012,1.2204186754808872
371710,78,0.441846,1.4233849439402029
349356,82,0.453442,1.6073097457177463
326075,76,0.465133,1.8548424187695258
303563,106,0.476447,2.1635326318443404
280199,101,0.487438,2.548138566651449
257057,156,0.498319,3.0007674199341814
234222,142,0.508744,3.4940112690735585
209282,240,0.519412,4.329787676762632
185486,198,0.529852,5.141240630609936
158371,348,0.539933,7.201729313339144
134415,323,0.549897,8.457713012354949
107332,357,0.55984,11.507129225736096
80593,773,0.569584,16.82959508940188
53139,2096,0.579062,37.22446298504768
28334,1480,0.588529,43.09589497194213
7283,1550,0.597739,58.16613591673068
3362,923,0.606736,35.08160421498027
1274,685,0.615703,24.613335519142748
613,527,0.624245,18.731625660337187
584,377,0.632718,14.833871521065557
478,316,0.64111,12.18096352642871
356,247,0.649315,10.193065001354492
239,210,0.657269,8.903857544254823
209,144,0.665376,7.883251051926939
190,128,0.673078,7.059922550333107
165,126,0.680585,6.418765555781663
160,116,0.688174,5.912239518192838
159,114,0.695445,5.451054817684819
159,109,0.702647,5.078616997306232
159,77,0.709489,4.744460622833559
145,74,0.71636,4.465981525877873
82,71,0.723154,4.237865094673573
67,65,0.729623,4.031311834956376
66,64,0.73602,3.831267520266687
62,58,0.742166,3.654343492324519
62,54,0.748339,3.5014602977815397
62,52,0.754328,3.3547087173141423
61,46,0.760122,3.2294291264726236
50,42,0.765861,3.0970022080900663
50,40,0.771654,2.9888152190097483
36,36,0.776987,2.882867814880747
36,35,0.782337,2.785732990907963
36,29,0.787515,2.6962515001058898
36,28,0.792728,2.6128372380253966
36,26,0.797924,2.5328193352995902
35,25,0.802882,2.4581976278168405
35,25,0.807692,2.3939045697526886
25,22,0.812417,2.3398495599281386
22,22,0.817023,2.2804560135973375
22,22,0.821491,2.230335725369589
22,20,0.825942,2.180077905066127
18,18,0.830139,2.1336563425388992
18,18,0.834257,2.089735313105229
18,18,0.838292,2.04613253518688
18,18,0.8422,2.0091381495564007
18,18,0.846023,1.973262240464485
18,17,0.849975,1.935577403766039
18,17,0.853631,1.9000676372729197
18,17,0.857341,1.8658128824679832
18,17,0.860868,1.8322168875600149
18,13,0.864403,1.8008289268936628
18,13,0.867734,1.7758456443832882
13,13,0.871072,1.7478204889550757
13,13,0.874277,1.724362288523182
13,13,0.877404,1.7001125648471402
13,13,0.880469,1.6782424642979645
13,13,0.883433,1.654464814227011
13,13,0.886363,1.6347316455027852
13,13,0.889175,1.61467177983307
13,12,0.89194,1.5944752915047196
13,11,0.894591,1.5747991158250245
13,11,0.897243,1.5594655351946827
13,11,0.899782,1.5441637230836776
11,10,0.902326,1.5279501197862277
11,10,0.904788,1.5132651346468933
11,10,0.907246,1.497196886387649
11,10,0.909585,1.4805286733396008
11,10,0.911905,1.465032067654237
11,10,0.914168,1.451288563705844
11,10,0.916361,1.437367735147479
11,10,0.918442,1.4253782584173227
11,9,0.920559,1.4124192797170227
10,9,0.922631,1.3991779653349532
10,9,0.924614,1.3878969569946675
10,9,0.926611,1.3751788415157584
10,8,0.92843,1.3641190442923012
8,8,0.930293,1.354655916909349
8,8,0.932089,1.346070592392985
8,8,0.933841,1.337096993606312
8,8,0.935508,1.3276995596353036
8,8,0.93704,1.320679796696315
8,8,0.938624,1.3117179353493222
8,7,0.940206,1.3037428504532227
8,7,0.941723,1.2953823978585033
8,7,0.943196,1.2884303922258995
8,7,0.944576,1.280203521939954
7,7,0.945951,1.27221595219153
7,7,0.947341,1.2643232875671775
7,6,0.948652,1.2568941341434914
7,6,0.949979,1.2496751364426941
