s1,s2,frac_Gd,sus
971819,6,0.017328,0.015064029503232004
952815,7,0.034474,0.01840758301692549
933925,9,0.051322,0.022267829548065835
914987,9,0.068049,0.02672672704895429
895571,9,0.084891,0.0321972573758973
876476,9,0.101221,0.03829973775533251
857253,13,0.117358,0.04560739235159895
837953,13,0.133429,0.054005961427280626
818474,13,0.149331,0.06376980940883
798965,13,0.164922,0.07507202919966757
779106,13,0.180499,0.08784247975292281
759072,13,0.195896,0.10332245580173709
739272,12,0.210831,0.11994515750111827
719000,13,0.225994,0.1391591279654163
698538,15,0.240883,0.16166546131887444
678152,15,0.255496,0.18661820487196845
657899,20,0.269787,0.21550972113616165
637054,20,0.284039,0.24866019238478074
616398,20,0.297781,0.2856103295410691
595403,28,0.311443,0.330555059348754
574263,27,0.324983,0.381729645327451
552560,31,0.338392,0.4434710583910714
531130,42,0.351382,0.5117249290028953
509050,32,0.364365,0.5933892878774768
487238,32,0.37722,0.6800314717877902
464424,52,0.389791,0.800268432618988
442558,48,0.402019,0.9197867490773118
420308,57,0.414145,1.048346433844552
396913,49,0.426139,1.2197936434084211
373612,50,0.43803,1.415876292328772
349836,77,0.449543,1.6674781136401209
326716,77,0.460837,1.9235203454242966
302550,76,0.472076,2.256184602329123
277302,84,0.483067,2.6999301650310583
252864,135,0.493994,3.229752216376881
227634,285,0.504723,4.143384409128629
203516,206,0.515197,4.708743551504425
177600,352,0.525489,5.8628166681067455
151824,352,0.53553,7.224604387796844
126752,322,0.54538,8.975803968149224
98083,730,0.555167,14.152668529538051
70779,751,0.564666,20.697613786196346
34147,3520,0.574235,83.41360609726023
6796,5977,0.583515,182.99055428166682
1989,1166,0.592516,56.37137409076185
1035,929,0.601329,37.12777703921279
670,604,0.610212,23.386548585384876
442,404,0.618582,18.138918456916034
391,382,0.626891,14.185382823786078
238,237,0.635294,11.685988165810269
216,209,0.643399,9.928011979775716
192,176,0.651231,8.588438192614596
189,152,0.658982,7.666642230028914
154,127,0.66658,6.907138144082539
153,120,0.674138,6.3163210193272
118,105,0.68141,5.7836529709030415
103,100,0.688635,5.368239847124757
99,90,0.695678,5.019364357489764
95,84,0.702656,4.676297487085665
95,79,0.709353,4.399962841522534
83,72,0.71592,4.162394395944804
83,67,0.722356,3.966982898964141
79,54,0.728691,3.767416488210859
52,51,0.735044,3.607882063436948
51,46,0.741194,3.443633455174919
46,44,0.747132,3.3143537339639653
46,44,0.752827,3.1899074737127435
44,44,0.758519,3.0666719120758983
44,44,0.76401,2.9665070553837025
38,34,0.769539,2.8547867101158113
34,33,0.774911,2.7660036696595567
33,33,0.780141,2.6783620411263582
33,33,0.78505,2.6001070016282855
33,27,0.790051,2.524451176238039
32,27,0.794915,2.4613062876368335
26,26,0.799574,2.3985311286958777
26,22,0.804337,2.3338648594777758
26,22,0.808848,2.280227253703859
26,21,0.813483,2.2245103663473036
21,21,0.817764,2.1804967185407933
20,20,0.821923,2.1293878490765232
20,20,0.826047,2.08241881427742
20,20,0.830091,2.038426451806555
20,20,0.834037,2.000500111470629
20,20,0.838004,1.9671596829551348
20,20,0.841739,1.934077252134133
20,19,0.845462,1.899066896167933
20,18,0.849114,1.8688016118128918
20,18,0.852669,1.8402305013880311
20,17,0.856139,1.812409200547751
17,17,0.859484,1.7869210623701215
17,17,0.862799,1.7623340937748266
17,17,0.866031,1.7429853174988243
17,17,0.869182,1.7156889724655628
17,15,0.872286,1.6960317584603097
15,14,0.875258,1.6766526109890814
15,14,0.878289,1.6545587498254062
15,13,0.881151,1.6331479440298193
13,12,0.883944,1.6133849176259736
12,12,0.88675,1.5936777041942605
12,11,0.889532,1.5756780244052577
11,11,0.892297,1.5557969601589556
11,10,0.8949,1.5388296860133206
10,10,0.897433,1.5230337242972887
10,10,0.89994,1.5054367379572258
10,10,0.90236,1.4888570258090947
10,9,0.904696,1.4747544699068245
9,8,0.907003,1.4605632439756122
9,8,0.909234,1.4487473282947358
9,8,0.911339,1.435670700759071
9,8,0.913493,1.4245783578207545
9,8,0.915552,1.4115787230011367
9,8,0.917523,1.40099664148793
8,8,0.919505,1.3885707186781788
8,8,0.921401,1.3780709678240182
8,8,0.923264,1.3669724770642202
8,8,0.925134,1.3564769054043224
8,8,0.926956,1.3478177536827118
8,8,0.928733,1.3388103891001446
8,8,0.930414,1.3286005805765528
8,7,0.932133,1.319124169331192
8,7,0.933793,1.3102693068708746
8,7,0.935338,1.302310476013733
8,7,0.936922,1.2945559466057897
8,7,0.938424,1.2869949330908146
8,7,0.93996,1.279746835443038
8,7,0.941371,1.2734141806955601
8,7,0.942783,1.2667039516227694
8,7,0.944202,1.259973475751819
8,7,0.945491,1.2528389807187803
