s1,s2,frac_Gd,sus
970393,6,0.018546,0.015329297144848358
950046,6,0.036925,0.018765932040599124
929688,10,0.055038,0.02320093294756826
909264,10,0.072954,0.028248867909467276
889142,8,0.090281,0.0341039375895194
868766,8,0.107598,0.04106893530045876
848792,13,0.124367,0.0485945595928888
828576,13,0.14095,0.05811070368430243
807952,15,0.157428,0.07008303147980231
787568,15,0.1735,0.0838572292800968
767358,15,0.189307,0.09819376755442566
747200,15,0.204762,0.1135609716839487
726613,16,0.220153,0.1320746248943703
705295,16,0.235603,0.15426538827337102
683975,16,0.250653,0.18102160948132173
662843,17,0.265394,0.21050603997244782
641539,19,0.27985,0.24575852253002847
620470,29,0.293809,0.2864564968967319
598908,29,0.307694,0.3316712551964016
577095,29,0.321372,0.38489275420407054
555307,35,0.334937,0.4468749577107733
533532,35,0.348166,0.5153213855061258
511314,35,0.36121,0.592730005166017
488796,36,0.374038,0.6830893888127394
466257,36,0.386488,0.7839504361772874
443344,35,0.398838,0.8939121235207814
420475,45,0.41088,1.0236030010863661
396826,87,0.42292,1.210792264504055
372643,87,0.434877,1.4122235336378097
348216,104,0.446301,1.7136982367676301
323959,92,0.457529,2.029730621544746
299367,94,0.468495,2.3739983631386345
273513,124,0.479366,2.901218514349812
249043,162,0.489848,3.461405620285719
223684,154,0.500271,4.139829787744958
197683,183,0.510496,5.080315993332026
172135,212,0.520588,6.1723089951857695
146965,301,0.530529,7.6110345473948335
119431,745,0.54024,11.217611362449974
92438,622,0.549871,14.95942496484341
66685,775,0.559181,19.6193721232524
40887,1193,0.568267,32.77321400031964
16356,1749,0.577495,51.640806617673164
3948,1536,0.586157,48.56939709020087
2263,780,0.594756,29.984836296157376
572,564,0.603144,22.431244582417804
461,417,0.611609,16.12795353136401
367,346,0.619664,13.101402444154642
361,318,0.627618,10.924709035345424
330,297,0.635501,9.522585795845805
189,165,0.643382,8.307351283446152
177,130,0.651051,7.394530432813964
127,118,0.658573,6.782281424726222
120,101,0.665926,6.228625993043457
112,98,0.673061,5.712707875169374
107,98,0.680019,5.293333041649348
89,76,0.686861,4.91547204276695
89,76,0.693579,4.5806782172240155
84,75,0.700211,4.321782987367782
84,73,0.706728,4.1039240022913885
59,54,0.712859,3.9080173155348765
52,45,0.719105,3.718368073479414
43,42,0.725107,3.5612256405219487
42,42,0.731058,3.405708293981602
42,41,0.736718,3.2854657743408207
39,38,0.742381,3.141336625016012
36,35,0.747936,3.0222483178875206
35,34,0.75335,2.908538414757754
34,29,0.758714,2.8115514368840295
29,29,0.763924,2.7293795218488963
29,29,0.769046,2.652965525602501
29,26,0.774025,2.5741697090386104
26,25,0.778853,2.5131925823095047
26,25,0.783626,2.4472256370913326
26,25,0.78826,2.3802588079720413
25,24,0.7929,2.3231530661516175
23,23,0.797346,2.2674953368796076
23,22,0.801733,2.218573943217984
22,22,0.805993,2.1764730138603245
22,21,0.81017,2.1327082126112837
21,19,0.814213,2.087218158428738
21,19,0.818136,2.0501528614789075
21,17,0.82198,2.0117009324794966
18,17,0.825837,1.9752358422856748
18,16,0.829584,1.9396066097080087
16,15,0.833291,1.9061418399726469
15,15,0.836879,1.8754666781101146
15,15,0.8404,1.8497305764411027
15,14,0.843962,1.8208961919532423
15,14,0.847345,1.7909927614555698
14,14,0.850657,1.7658879224335924
14,13,0.853937,1.7396534372154482
14,13,0.857181,1.7140226440459603
13,12,0.860258,1.6917533740750812
12,12,0.863288,1.670884779682837
12,12,0.866222,1.6503161954880474
12,12,0.869139,1.6317390207930553
12,12,0.871966,1.614336816783042
12,12,0.874799,1.5952508366546594
12,10,0.877611,1.5750353381431337
12,10,0.880257,1.5616361707991282
12,10,0.882899,1.5467587808814613
9,9,0.885551,1.5305332506181792
9,9,0.888044,1.5158901711386616
9,9,0.890439,1.5016292293790674
9,9,0.892852,1.4872046141785193
9,9,0.895206,1.4740824856384906
9,9,0.897607,1.4588692586407275
9,9,0.899788,1.4485989701832116
9,8,0.902035,1.434920634920635
8,8,0.904268,1.4224501734007438
8,8,0.90636,1.4105296881674498
8,8,0.908498,1.3997945400100544
8,8,0.910605,1.387695061245036
8,7,0.912584,1.3775281413013636
8,7,0.914421,1.369670129354164
8,7,0.916285,1.358860419279699
8,7,0.918089,1.3502337903334107
8,7,0.919897,1.3405615270339437
8,7,0.921614,1.3332737988926595
8,7,0.923309,1.3234538602965147
8,7,0.925022,1.3130518285363706
8,7,0.926675,1.306471189907944
8,7,0.928243,1.2990091559011665
8,7,0.929842,1.2913423985860486
8,7,0.931382,1.2833367338016264
8,7,0.932909,1.2766093812881012
8,7,0.934388,1.268152167286472
8,7,0.935836,1.2607069384701701
8,7,0.937211,1.2553950532736626
