s1,s2,frac_Gd,sus
970828,7,0.018093,0.015409809686660753
950850,7,0.036048,0.019054890699951865
931290,7,0.053453,0.02315046162525474
911210,11,0.071047,0.02839433211368067
891799,10,0.087954,0.033549842880731894
872005,10,0.104921,0.03996518743038324
852226,10,0.121554,0.04775250840689126
832588,9,0.137972,0.055260385973541465
812509,9,0.154091,0.06583214033660831
792465,14,0.170013,0.07818194742809224
772409,14,0.185651,0.09254754411192254
751983,18,0.201323,0.10846938123922437
731734,18,0.216479,0.12771195666740265
710938,18,0.231706,0.1483676821633385
690118,18,0.246587,0.1736139408266117
669192,16,0.261207,0.2016356408357957
647988,19,0.275591,0.23576046128637276
627039,20,0.289727,0.26956395639423153
605683,21,0.303651,0.31554005247368777
584257,22,0.317474,0.3619422556796371
562614,28,0.330831,0.41851460542852403
540636,28,0.344217,0.48299666200557195
518814,30,0.357389,0.5516354373018825
496587,39,0.370207,0.6413281824345459
474518,39,0.382798,0.7411965612554723
451821,62,0.395221,0.8599868712372619
428429,59,0.407716,1.0086124224189748
405072,59,0.419671,1.1764998819635069
380940,59,0.431494,1.380101529271459
356681,122,0.4431,1.633411743580535
332783,111,0.454527,1.9237835786555888
307522,152,0.466003,2.326453144867855
281239,147,0.476957,2.8584494965041114
257350,154,0.487618,3.317485782092267
231723,221,0.498319,4.088315084685288
207181,164,0.508796,4.583954935220397
182635,206,0.519194,5.503202955037999
156384,389,0.529283,7.1352744855189
131039,557,0.539096,9.624895856837867
104526,561,0.54881,12.35014960437953
76005,498,0.558313,17.287096971384713
48413,1105,0.567831,24.82225703370672
12806,3519,0.576985,92.03248348167322
3748,1048,0.58603,44.446795661521364
1082,707,0.59493,29.28461253610487
657,644,0.60371,21.654558530369172
368,355,0.612074,16.541964189046364
343,285,0.620473,13.635483114508322
250,235,0.628642,11.693029367887592
208,194,0.636506,10.11043923696127
194,178,0.644414,8.73942168701805
174,146,0.652228,7.693713122390531
164,120,0.659766,6.948323800678357
115,110,0.667135,6.332194733600709
109,95,0.674399,5.802297904490465
98,95,0.681546,5.424563673246372
94,79,0.688451,5.068335959993452
87,78,0.695268,4.762962209416799
76,67,0.701745,4.47622671874738
76,65,0.708442,4.229504935553132
63,62,0.7148,4.000227910238429
59,57,0.721113,3.8026010534732704
54,51,0.727173,3.6298716769234716
47,46,0.733115,3.477782565524477
42,41,0.738824,3.3263699574233465
39,38,0.744716,3.204427226148133
38,37,0.750292,3.0887116151665146
34,34,0.755678,2.9763999967256325
34,32,0.761185,2.875510332265561
34,31,0.766423,2.7815110220612476
34,25,0.771533,2.6971466338683485
33,24,0.776571,2.6237686244847356
33,23,0.781438,2.5442711907833933
33,23,0.786295,2.4822910086333967
26,23,0.791096,2.4114617240454947
26,23,0.795902,2.354163196111672
26,23,0.80037,2.2990632670440316
26,23,0.804892,2.2443262193246816
26,22,0.809264,2.1978336548947235
26,22,0.813568,2.1489658427737726
26,22,0.81784,2.109277558190602
22,20,0.82188,2.0657197395014597
20,18,0.82602,2.026313369352799
20,18,0.829931,1.9889868229953724
20,18,0.83369,1.956466839035536
20,18,0.837543,1.9182860695445565
20,18,0.841057,1.8863051534197794
20,16,0.844561,1.8575068033119102
20,16,0.847988,1.8269215588243033
20,16,0.851367,1.7997551014915933
20,16,0.854681,1.7724248033636345
16,16,0.858042,1.7457698755970075
16,16,0.861216,1.722417569748674
16,16,0.864435,1.696905543466234
16,16,0.867465,1.6749462406156865
16,16,0.870501,1.654074548838215
16,16,0.873468,1.6322511301488951
16,16,0.876403,1.6117786030405268
16,16,0.879266,1.5942153825765732
16,16,0.881999,1.5785883170481607
16,11,0.884719,1.5601096451279917
16,10,0.887357,1.5445522580186963
16,10,0.889922,1.5289340285979034
16,10,0.892432,1.5142235609103079
16,10,0.89485,1.5003899191631003
12,10,0.897177,1.4862141738716046
12,10,0.899511,1.4726089422722886
12,10,0.901797,1.4592120403653657
12,10,0.90396,1.4466472303206996
12,10,0.906177,1.4339234516056831
12,10,0.908247,1.4225692892875437
12,10,0.910332,1.410291296783691
12,10,0.912418,1.4016122034207943
12,10,0.914494,1.391434519215026
12,10,0.916511,1.3791637221669921
12,10,0.918466,1.366521941766625
10,9,0.920372,1.3553775054001105
10,8,0.922243,1.3437375413146084
10,8,0.924044,1.3354047079888356
9,8,0.92582,1.3272984631976275
8,8,0.927597,1.3182741046641713
8,8,0.929251,1.3099407765480784
8,8,0.930916,1.3020380985466968
8,8,0.932481,1.2954131429671647
8,8,0.934008,1.288883501030428
8,8,0.935536,1.280807892777364
8,8,0.937041,1.2731618990136437
8,8,0.938538,1.266473593439849
8,8,0.939927,1.260349907612405
8,8,0.941274,1.2539250076627049
