s1,s2,frac_Gd,sus
968824,6,0.019961,0.015475914734005483
947103,7,0.039579,0.01918533643058617
925411,7,0.058764,0.023941923173359286
903585,8,0.077769,0.029374419207335255
881848,9,0.096393,0.036094231231055096
860428,9,0.114481,0.043555248391056546
839271,9,0.132088,0.05219307948271253
817513,12,0.149606,0.06407500523286853
796206,12,0.166623,0.07582522675811787
774670,17,0.1832,0.0917384916748286
753097,17,0.19961,0.10936293556891015
731676,17,0.215545,0.12817178805667628
710082,17,0.231298,0.14951697797065702
687744,17,0.24703,0.17655417878534338
665781,17,0.262223,0.2073499173869611
643914,24,0.276957,0.24335897035169415
621758,24,0.291542,0.2838926231336226
599682,26,0.305608,0.33278033157064024
577318,34,0.319483,0.38595215108513087
554915,29,0.332921,0.4485555683809564
531971,35,0.346392,0.5275838117036511
509222,35,0.359486,0.6093106473863179
485835,39,0.372224,0.7166393745539811
462722,41,0.384712,0.8302876051540092
438979,41,0.397182,0.973857781287221
415389,77,0.409263,1.1283092137448645
391437,77,0.420909,1.344686759075862
367555,91,0.432458,1.5749970927261772
343221,86,0.443775,1.8398202166389501
317281,110,0.455036,2.255633399637407
293271,80,0.465885,2.5486758469617965
267759,155,0.476455,3.1382058848809558
242471,131,0.486921,3.7073628037787554
216783,121,0.497147,4.338981770020264
191467,240,0.507294,5.192242432606869
164747,315,0.517144,6.96188718789867
134757,341,0.526802,9.880969488459376
107093,484,0.536318,12.716191269016266
75682,717,0.545572,19.005448607920286
51356,949,0.554543,26.192097104771054
6121,3418,0.56347,138.9382012690995
2299,1774,0.572169,62.55830456418539
913,896,0.580752,34.268721615845514
695,564,0.589198,22.439313830020303
355,353,0.597407,17.394246795150437
331,302,0.605482,14.01564694133094
236,220,0.613411,11.67907778027828
213,181,0.621174,9.994438079751653
201,151,0.628674,8.84221681218121
170,150,0.636118,7.866627093398409
128,123,0.643476,6.995181250070122
121,112,0.650619,6.366848798303285
93,87,0.657608,5.870128390850254
85,76,0.664477,5.409924207878446
83,76,0.671169,5.058075424762264
80,76,0.677785,4.7579318157131105
76,63,0.684241,4.475758410686631
59,55,0.690618,4.240372743081369
54,52,0.696926,4.037146043540521
51,47,0.703072,3.8280155458562346
50,46,0.70902,3.664423671730016
50,46,0.714762,3.516978803665711
47,42,0.720577,3.37197725312519
42,36,0.726316,3.219479399599538
39,36,0.731927,3.110473639642933
38,36,0.737298,3.0125084696728615
35,35,0.742501,2.905417108415955
35,32,0.747594,2.8167198877998145
35,31,0.752579,2.7279091103827082
31,30,0.757635,2.645728549914385
31,30,0.762559,2.572908638356476
31,30,0.767342,2.4964239355620697
31,26,0.771789,2.4302772434282307
26,23,0.776321,2.3726813871664305
26,23,0.780809,2.3234120014051673
24,23,0.785105,2.2694478698899463
23,23,0.789434,2.217532745077553
22,22,0.793604,2.172416132095583
22,22,0.797902,2.127522291165672
22,22,0.80191,2.087535968499167
22,22,0.80574,2.048213734170699
22,22,0.809557,2.0116937876424967
22,22,0.813333,1.9737446897416255
22,21,0.817014,1.938607325150558
22,19,0.820711,1.9043834256423986
22,19,0.824269,1.8721625666501642
21,16,0.827813,1.8411378327051404
16,15,0.831212,1.8136241912932198
15,15,0.834542,1.786574236362098
14,14,0.837869,1.7631483183351735
14,14,0.841131,1.7400185058129654
14,13,0.844266,1.7178522352215957
14,13,0.847371,1.6967352206985566
14,13,0.850399,1.6747815856845876
13,12,0.853481,1.6539424921000008
12,12,0.856291,1.634518366977712
12,12,0.859174,1.6157669748483945
12,12,0.862083,1.5977218181950013
12,12,0.864966,1.5816757261134233
12,12,0.867683,1.5639638141735377
12,12,0.870368,1.548228832387065
12,10,0.872972,1.5313474194665744
12,10,0.875484,1.5163031257027209
12,10,0.87799,1.4995164330792559
12,10,0.880382,1.4868498052132622
12,10,0.882773,1.4733039316880923
12,10,0.885031,1.4617766528368517
12,10,0.887333,1.4484720459406926
10,10,0.889533,1.4366733956747264
10,10,0.891789,1.4246703200229183
10,9,0.893902,1.412467718524383
10,9,0.895972,1.4027761756450186
10,9,0.898136,1.3911882510013351
10,9,0.900201,1.3808254591729376
9,8,0.90216,1.372659443990188
8,8,0.904142,1.3631413131924304
8,7,0.906018,1.353471941435594
8,7,0.907853,1.3448403095054642
8,7,0.909737,1.3349545217863354
7,7,0.911546,1.3263730300495173
7,7,0.913248,1.3188744928070824
7,7,0.914931,1.3115235867354735
7,7,0.916608,1.3036622217958558
7,7,0.918368,1.2952886123088985
7,7,0.92004,1.2867558779389694
7,7,0.921627,1.280594082145637
7,7,0.923238,1.2726218701961909
7,7,0.924759,1.2676599194588056
7,7,0.926213,1.2605201458251454
7,7,0.927669,1.254731719456388
