s1,s2,frac_Gd,sus
970973,6,0.017981,0.015325569057217834
951438,7,0.035652,0.01852235914835723
931802,7,0.053098,0.022722520387537463
912276,7,0.070332,0.02728285796649987
892523,10,0.08747,0.03285700196157935
872707,10,0.104342,0.03946484037433931
852925,10,0.120974,0.04678701198826883
832902,15,0.137497,0.05542357533828868
813012,15,0.15372,0.06542279151108381
792473,15,0.170035,0.07772857891597838
772405,15,0.18552,0.09211889794715647
752049,18,0.200982,0.10891494309264622
731406,17,0.216424,0.12821985359429078
710904,17,0.231473,0.14941439923385905
690050,19,0.246398,0.1753604687885648
669844,22,0.260879,0.19994425811200062
648798,22,0.275225,0.23361870925459624
627992,22,0.289403,0.26766085418317276
606922,21,0.303494,0.30548480558674296
585049,23,0.31745,0.3580821917808219
563245,23,0.331034,0.4158552153622157
541344,35,0.344396,0.4834900336178547
519611,35,0.357419,0.558444771943148
497233,38,0.370363,0.6452956227159459
475300,37,0.382892,0.7388009878335721
452759,44,0.39524,0.854416628083868
429647,46,0.407402,0.9941393659782854
406465,45,0.41941,1.1529358066794124
383313,59,0.431279,1.3263269687597257
359235,71,0.442957,1.5670280391280387
334847,71,0.454232,1.8641015962826695
309617,88,0.465575,2.2015511998877297
284605,129,0.476441,2.6967275894407314
258844,178,0.487165,3.363961118098414
232837,175,0.497829,3.9909632376222444
206506,210,0.508381,4.952036027899654
179258,191,0.518754,6.2447189171442465
152036,256,0.528888,8.087851721034488
125417,561,0.538738,10.910655982933777
97278,607,0.548343,14.710519265725983
68742,745,0.557888,21.164691299942096
39039,1479,0.567145,42.7820216931767
12561,1853,0.576421,63.753897147875605
1906,1322,0.585391,48.60803069880297
836,820,0.594281,32.37320164941745
723,704,0.602908,23.490594119246925
560,476,0.611366,16.901840806517185
452,300,0.619704,13.36025096240823
429,227,0.627881,10.84152112630637
243,166,0.635836,9.397488494194922
240,146,0.643764,8.317716345344097
201,132,0.651381,7.484818670238857
190,125,0.658981,6.7903987754348
177,125,0.666406,6.2125787634070155
157,124,0.673636,5.775278523366548
140,88,0.680966,5.333719916999442
134,87,0.687935,4.988745934340602
81,68,0.694741,4.710347606458778
80,66,0.701201,4.43940240763858
66,61,0.707747,4.198139967767653
66,49,0.71427,3.9790851503167324
63,46,0.720701,3.7959033150852672
48,45,0.726936,3.6174742917411304
48,45,0.732899,3.4642363750042118
46,45,0.73867,3.331511881529101
45,45,0.7446,3.1959553641346905
45,37,0.750384,3.0649357412986347
33,32,0.755928,2.9657273263627126
33,30,0.761384,2.8751089616790155
33,28,0.766711,2.786518009850443
33,28,0.771815,2.710493678375003
31,27,0.776847,2.6353398789171556
31,27,0.781804,2.560793965058938
31,26,0.786637,2.4878446591020937
31,26,0.791425,2.4214407287546447
30,26,0.796026,2.3665369115671604
30,25,0.800623,2.3067906528837328
26,25,0.805131,2.2604364983655687
26,25,0.809548,2.2046499905487997
25,25,0.813815,2.1635255256868167
25,25,0.817801,2.1198250264820335
25,24,0.821796,2.078903952773226
24,23,0.825764,2.0409329874423197
24,23,0.829661,2.001872736132066
23,21,0.833448,1.9675356645372015
20,19,0.837238,1.9295412934222975
19,17,0.840979,1.8987680872337616
19,16,0.844508,1.8690414940961593
18,16,0.848014,1.8400378982274683
18,16,0.851477,1.812938063464918
18,16,0.854878,1.7855321729303621
15,14,0.858261,1.7596427235975984
14,14,0.861509,1.7344737203139555
14,14,0.864577,1.7114153430362642
14,13,0.867645,1.688149295455404
14,13,0.870681,1.6630425536850733
13,13,0.873642,1.639935738140838
13,12,0.876514,1.6246133164893186
13,12,0.879392,1.6048437914566198
12,12,0.88219,1.5874034462269757
12,12,0.88483,1.5692975601285057
12,12,0.8875,1.5500977777777778
12,12,0.890056,1.5329076620825148
12,12,0.892488,1.5180630999330307
12,12,0.895045,1.5031680243914058
12,12,0.897398,1.4885674743182393
12,12,0.899746,1.474135695333852
12,11,0.902013,1.4584893914498862
12,10,0.904197,1.4452470173167855
10,10,0.90646,1.4319649347872567
10,10,0.908661,1.420521354514501
10,9,0.910715,1.4095872766982136
10,9,0.912748,1.3995094668317059
10,9,0.914772,1.3884638851081803
10,9,0.91668,1.3786365818530966
10,9,0.918525,1.3707885854556612
10,9,0.920399,1.362106003693421
10,9,0.922299,1.3545128119329224
10,8,0.924055,1.3455395351899402
8,8,0.925705,1.3365502389124437
8,8,0.927377,1.3275546314528455
8,8,0.929086,1.3183856502242153
8,7,0.930708,1.3088668244530393
8,7,0.932296,1.303261254874158
8,7,0.933893,1.2955208979381911
8,7,0.935413,1.287704956105718
8,7,0.936916,1.280388054023207
8,7,0.938359,1.2738437079216756
8,7,0.939754,1.2664409255386249
8,7,0.941182,1.2599544357169574
