s1,s2,frac_Gd,sus
918245,9,0.016055,0.0825229052436874
899689,9,0.031888,0.08843294990662237
881316,9,0.047806,0.09383591999109425
862784,9,0.063649,0.09991018325392935
844452,9,0.079326,0.10614397712979838
825717,9,0.095032,0.11375319348308449
807260,10,0.110434,0.12160311882423563
788770,10,0.12579,0.12988641173173493
770516,10,0.141068,0.13850223300563957
751742,10,0.156567,0.14816707432599863
733661,12,0.171301,0.15903965130885883
715264,12,0.18619,0.17066882933362823
696802,12,0.200865,0.18351217253655516
678532,12,0.215481,0.19669504498935017
660234,19,0.229873,0.21226758703434628
642216,17,0.244074,0.2270142844669981
624166,17,0.258253,0.24351025349613817
605555,16,0.272478,0.2621542716234011
587335,16,0.286282,0.28388102864156434
568992,19,0.299943,0.3085877292849011
550578,20,0.313584,0.33349747092142373
532885,19,0.32698,0.356427743603459
515227,18,0.340175,0.3824195809494942
497209,16,0.35329,0.4122636112013113
479480,21,0.366162,0.446271760292062
461485,32,0.378924,0.48597756152226135
444221,30,0.39139,0.5221192553523603
426473,30,0.403855,0.5686435347105151
408467,32,0.416144,0.6207677920583158
390783,38,0.428219,0.6809495243808381
372861,38,0.440308,0.7457369410318533
355779,40,0.451858,0.8115141696859572
338928,39,0.463434,0.8778044080318171
321655,34,0.474745,0.9630331934013003
304454,34,0.486,1.0581517509727627
287065,46,0.497043,1.179416928286116
270078,69,0.507722,1.309146457895742
253234,69,0.518222,1.4487793132936746
236064,68,0.528794,1.606320802366693
219131,61,0.538986,1.8033400287193013
203019,84,0.548983,2.026287257464796
186385,82,0.558905,2.2991691132295764
168829,123,0.568556,2.6938675702988104
153519,121,0.578063,2.925394075418842
137290,140,0.587316,3.4026955249052544
121940,195,0.596349,4.05839450416325
105550,315,0.605321,5.017213989089868
87976,261,0.614226,6.408213098860991
72730,360,0.622985,7.864416535151121
55440,626,0.63149,11.623673713060704
40766,736,0.639955,14.260253579413684
24548,1218,0.64805,22.998181559880663
11483,1190,0.655946,28.341228411819074
1953,1520,0.663867,35.187904787688204
1105,830,0.67153,21.88632447407678
643,509,0.679046,15.912426702892002
526,383,0.686431,12.612436178321198
410,311,0.693617,9.891916326950255
260,224,0.700744,8.306680567808165
202,186,0.707638,7.0919544947701825
195,177,0.714428,6.281956914543443
181,170,0.72106,5.751283430128343
177,156,0.72775,5.125990817263545
150,145,0.734091,4.716203663659372
138,129,0.740294,4.292915835598715
126,113,0.746445,3.9537654552266766
121,79,0.752412,3.69724300046852
98,78,0.75838,3.5105951494081618
76,71,0.764004,3.319674909744233
60,52,0.769637,3.128379991578509
52,47,0.774967,2.9672225851319585
48,43,0.780308,2.8605138102434315
48,42,0.785571,2.741471536032906
48,41,0.790674,2.6334712362534995
48,39,0.795644,2.5402239229579755
48,34,0.80048,2.460064153969527
48,34,0.80521,2.3681605831921555
48,32,0.809813,2.2991739708812906
47,31,0.814313,2.2370117455718495
42,31,0.818778,2.1773404994978534
30,29,0.823135,2.115641873745512
30,29,0.827332,2.0572080524474714
29,27,0.831477,1.9991336494128398
28,26,0.835542,1.949385253377762
28,25,0.839365,1.9000031126466834
21,21,0.843113,1.8585351240064505
21,20,0.846882,1.8183165924319806
19,18,0.850594,1.7849684751616401
19,18,0.854257,1.7501080669397502
19,18,0.857686,1.7145958935874193
17,16,0.861163,1.6828655185577333
17,15,0.864507,1.6558493796727507
16,15,0.867776,1.6297646418199419
16,15,0.870933,1.6076378934971758
15,15,0.874054,1.581781080780652
15,15,0.877131,1.5594332174918002
15,15,0.880063,1.5398584256734786
15,15,0.882878,1.5184764604429568
15,15,0.885654,1.5011893726059504
15,15,0.888408,1.4826958921786508
15,15,0.89109,1.46903865577082
15,11,0.893627,1.4520978067742754
15,11,0.896255,1.4358667887609042
15,11,0.898652,1.4215475391719619
15,11,0.901129,1.407166914464302
15,11,0.903423,1.3943071331683528
14,11,0.905804,1.3817571871417045
14,11,0.908027,1.3687386515607842
14,11,0.910195,1.356862090084071
14,11,0.912374,1.346426859607879
14,11,0.91448,1.3368568755846586
13,11,0.916579,1.3245585643902615
11,11,0.918559,1.3118208273474048
11,11,0.920557,1.3017635285676523
11,9,0.922507,1.2921941336636857
11,9,0.924389,1.282167938527463
11,9,0.926256,1.27436808418312
11,9,0.928052,1.2662339467393118
11,9,0.929758,1.2584066512912502
11,9,0.931537,1.250953069541212
9,9,0.933191,1.242856501369576
9,8,0.934861,1.2343757196149772
8,7,0.93644,1.2265261170547515
8,7,0.937916,1.21944462341344
8,7,0.939396,1.2129562405121774
7,7,0.94084,1.208130493576741
7,6,0.942224,1.2015542785931874
7,6,0.943553,1.1945364678370862
7,6,0.944927,1.1887494779656094
7,6,0.946286,1.1817217112856984
