s1,s2,frac_Gd,sus
915433,8,0.01841,0.08330667590338126
894367,8,0.036501,0.08949256823307548
873625,8,0.054311,0.09639321172182398
852831,9,0.071947,0.10411474344676436
832053,9,0.089479,0.11223684022663948
811778,9,0.106408,0.12103062695279278
791659,13,0.12336,0.12959139441503925
771629,13,0.139938,0.13872139450411713
751227,13,0.15671,0.14929027973769404
731404,13,0.172843,0.16063818597920346
711782,13,0.188737,0.17330384844372293
692387,12,0.20452,0.1858940513903555
673505,12,0.219808,0.19854215372626224
654697,12,0.234894,0.21225686375482614
635650,12,0.250023,0.22744030816945052
616625,13,0.264643,0.24640004786790634
597788,15,0.279115,0.2659522670051395
579145,16,0.293228,0.2868888410972704
560264,15,0.307515,0.31117930352281997
541726,21,0.321312,0.3375041256070536
523116,21,0.33504,0.3666175409047161
504835,22,0.348329,0.3978357177164551
486898,21,0.361385,0.43113456464379946
469086,23,0.374238,0.4693765361271538
451290,23,0.386823,0.5085953974137973
433703,36,0.399346,0.5502685406240532
415860,34,0.411541,0.5968079339427216
398852,31,0.423616,0.6416104541416833
381107,31,0.43536,0.7108440776423917
364211,31,0.446846,0.7686846700918731
347236,31,0.458122,0.8370445007916911
330178,56,0.469225,0.9306523479817248
313491,38,0.480031,1.013602734009143
297520,84,0.490853,1.1074345915816062
281199,52,0.501465,1.2030609686381097
264965,60,0.511925,1.3251528965835169
249343,67,0.522005,1.4686136884277032
233176,65,0.532101,1.6142223001117764
217004,90,0.541866,1.8400773572797477
200367,78,0.551526,2.049387478426843
184124,111,0.560991,2.3654572001940735
167919,120,0.57026,2.685607576674268
152774,115,0.579118,3.020010359198065
137119,162,0.587891,3.506965390224431
120613,202,0.596584,4.402400995498443
106146,198,0.605063,4.91936941841357
90694,281,0.613554,5.986362907107332
74561,435,0.621815,7.638959768367333
59510,310,0.62984,8.956791657661551
46128,521,0.637751,10.80247840573749
32834,520,0.645505,13.862889462474788
14903,1394,0.652949,31.830831779767237
7958,1087,0.660352,26.962520020727343
2971,711,0.667801,23.25220726131024
1454,660,0.674874,18.462854401062973
530,491,0.681866,14.358880220284535
441,365,0.688792,11.57041914089612
401,328,0.695518,9.51886482616378
383,226,0.702074,7.8786175090458705
328,219,0.70847,6.753116317360134
185,151,0.71467,6.100406546805453
147,129,0.720819,5.46160376243369
121,106,0.726951,4.9888994283077395
111,98,0.732934,4.57962076790007
96,87,0.738793,4.237677397619512
80,79,0.744572,3.9471788527491114
78,76,0.750084,3.724283359208694
75,69,0.755493,3.51872952512607
65,62,0.760773,3.3310119677126746
65,61,0.765979,3.179654817302721
64,48,0.770982,3.0283995144486457
61,48,0.776068,2.9181939160102175
55,42,0.780967,2.8003542845142055
51,39,0.785717,2.6935874521077268
50,38,0.790458,2.6029340180011644
48,38,0.795062,2.510661761117997
37,33,0.799475,2.432554544321157
34,30,0.803844,2.357011766145313
33,30,0.808082,2.2911816504965663
33,30,0.81232,2.227179241261722
30,25,0.816504,2.1668483236691807
30,25,0.820614,2.115427067887126
29,24,0.824676,2.0634995779243
29,24,0.828527,2.0159208738401966
29,24,0.832273,1.9664693221723395
29,22,0.835983,1.9192766603461837
29,19,0.839636,1.882648225287471
19,19,0.843159,1.8497714245637302
19,18,0.846705,1.8146319188492774
19,18,0.850237,1.7791043181560198
18,17,0.853509,1.7495341010710557
17,16,0.856714,1.7188490152562008
17,16,0.859892,1.6911596768207382
17,14,0.863059,1.6664256869746825
17,14,0.866033,1.6428374151843363
17,14,0.869003,1.618647755292106
17,14,0.871918,1.5966099842288535
17,14,0.874726,1.576855532672382
17,14,0.877507,1.5587339684716677
16,14,0.880175,1.541306071354058
16,14,0.882811,1.5228647739975596
14,14,0.885377,1.5060764419008401
14,13,0.888022,1.4878636875100466
14,12,0.890444,1.4732009200774034
12,11,0.892849,1.4578772013326988
12,11,0.895202,1.4440351915112883
10,10,0.897531,1.4275244220203183
10,10,0.899733,1.4154507465068267
10,10,0.90188,1.4003668976763146
10,10,0.904143,1.3883284475833795
10,10,0.906187,1.3772611471757645
10,10,0.908265,1.3664032266855617
10,10,0.910286,1.3558196045210336
10,10,0.912287,1.3456044143969537
10,10,0.914254,1.3347328155249225
10,10,0.9162,1.3256324582338903
10,9,0.918084,1.3154450900922896
10,9,0.919895,1.3073216403470445
9,8,0.92158,1.2984315225707728
9,8,0.923306,1.289735833311602
9,8,0.925019,1.2811778984009283
9,8,0.926743,1.273898740052145
9,8,0.928366,1.264888181589748
9,8,0.929887,1.2580833796870765
9,8,0.931426,1.2525301134540787
9,8,0.933022,1.246722804502971
9,8,0.93449,1.2407724011601282
9,8,0.93596,1.2341817613991255
9,8,0.937423,1.2292375793022996
9,8,0.938832,1.2221586450431599
