s1,s2,frac_Gd,sus
915226,9,0.018429,0.08399086770085913
894231,9,0.036405,0.09061275743439931
873179,9,0.054355,0.09749113039248344
852201,12,0.072198,0.1050558200995471
831318,12,0.089727,0.11302433445790439
810943,12,0.10686,0.12128109814810668
790776,11,0.12378,0.12999703270868046
770518,11,0.140563,0.13984620164130704
750893,11,0.15669,0.15049863039688846
731208,11,0.172695,0.16237179758372064
711711,11,0.188542,0.1740977351877731
692086,11,0.204193,0.18723006960230307
672711,11,0.219502,0.2015853980407381
653611,12,0.234618,0.21651802629275316
634604,13,0.249659,0.23209580710636898
615722,14,0.2644,0.24994562262098965
597212,14,0.278853,0.268834232132977
578535,17,0.293195,0.2894405104661116
559954,19,0.307023,0.3143581965923833
541912,18,0.320775,0.3383547425374508
523578,19,0.334391,0.3656576158074786
505978,19,0.347431,0.3952424954296021
487944,19,0.360533,0.4273261950968541
469929,19,0.37357,0.4619015692096483
452170,23,0.386225,0.5018206997678303
433994,22,0.398752,0.5511768854116771
416273,23,0.410952,0.5987101220953132
398826,23,0.422906,0.6492287218373437
382068,29,0.434517,0.7029654295531431
365137,29,0.445987,0.7672563640203389
348324,38,0.457372,0.8338825125131766
331740,37,0.468658,0.901483413695887
314594,40,0.479744,0.9994541148972813
298028,44,0.490338,1.1050931794012502
281271,44,0.500928,1.2210001763272633
264913,45,0.511381,1.3429195344429914
248422,53,0.521425,1.5015431228125162
232614,56,0.531256,1.680230573618009
216858,67,0.541021,1.8670723497153465
201265,67,0.550609,2.047099296603626
184834,131,0.560149,2.388911244944311
169213,129,0.5694,2.6207547607988855
153880,107,0.578454,2.981245225906544
139624,102,0.587064,3.39013309568553
124784,245,0.595586,4.187199256207747
109388,265,0.604269,5.0226012114289755
94993,245,0.612628,5.577654037978997
80377,347,0.620745,6.8242000764657025
65112,292,0.628767,8.171528393219353
49499,1380,0.636688,15.866844475271943
35314,814,0.644405,18.233453788720315
23615,595,0.652033,16.48516669684194
5203,4958,0.659558,120.49626955546026
3374,2295,0.666796,41.12960228568684
2251,1764,0.674012,26.944412064247764
902,849,0.681137,15.231773520289277
791,589,0.687946,11.359626859453812
594,450,0.694722,9.41695765826558
432,429,0.701351,8.12704211298213
209,198,0.707752,7.023004434589801
191,189,0.714019,6.293488028924998
188,179,0.720208,5.692385772287985
152,135,0.726214,5.095402978968976
130,122,0.732291,4.666660441001237
127,115,0.738079,4.295386776928921
126,90,0.743674,4.046776370715417
107,87,0.749119,3.7721070945986344
102,80,0.754663,3.5313099940082417
79,66,0.759968,3.353473703506199
79,66,0.765063,3.201709394433401
78,62,0.770189,3.054505658998046
78,54,0.775212,2.9171041158780717
55,51,0.780147,2.7987700872855954
47,42,0.785038,2.6839487909490978
43,41,0.789729,2.5950796828854195
43,41,0.794237,2.5124633680496493
43,41,0.798736,2.436635463868352
41,40,0.803175,2.3660408992760065
41,30,0.807489,2.2976349403410716
40,30,0.811718,2.229931698197385
38,30,0.815868,2.168129385440879
38,28,0.819883,2.111377604557038
38,28,0.823891,2.0612745515561386
37,27,0.827864,2.0114734860807735
28,22,0.831606,1.9692981935223346
24,21,0.835285,1.9310748869259022
24,21,0.838908,1.891453331015817
24,21,0.842494,1.8494152603710334
19,19,0.845902,1.818239042687121
19,19,0.849241,1.7861885525905585
19,18,0.852587,1.7515822892146555
19,16,0.855867,1.720924423969528
19,16,0.859023,1.6946026656830546
19,15,0.862133,1.6675056394931347
19,15,0.865162,1.6458045951438023
19,15,0.868204,1.6199657045737352
19,15,0.871105,1.5979052717328057
19,15,0.873904,1.576219705621114
19,13,0.876804,1.557997012890029
15,13,0.879496,1.5403555068711412
15,13,0.882154,1.5220626919878486
14,12,0.884767,1.5047859554120782
14,12,0.88729,1.4871085085617957
13,11,0.889828,1.4706731292887485
13,11,0.892337,1.4540742873596315
11,11,0.894729,1.4412706253384122
11,11,0.897002,1.425959727373347
11,11,0.899263,1.4129862910350715
11,11,0.901557,1.3989821521083265
11,11,0.903668,1.3872337333388698
11,10,0.905867,1.3747569927655552
10,10,0.907926,1.362382431522471
10,10,0.909975,1.352835323521244
10,10,0.911986,1.3417183629877065
10,10,0.91402,1.3309839497557572
10,10,0.915941,1.3226305333158852
10,10,0.917802,1.3122217085573857
10,9,0.919598,1.301708912713614
8,8,0.921349,1.2948214263010007
8,8,0.923045,1.2877785718926646
7,7,0.924719,1.2765505240366095
7,7,0.926309,1.2689745016352065
7,7,0.927934,1.2623012238781117
7,7,0.929547,1.2561849743800833
7,6,0.931068,1.2503771833110893
6,6,0.932584,1.2434140263438946
6,6,0.934097,1.2374398737538503
6,6,0.935591,1.2316756974956915
6,6,0.936952,1.2255107219895953
6,6,0.938284,1.2201698100978677
