s1,s2,frac_Gd,sus
916835,9,0.017082,0.08325516472381216
896892,9,0.034304,0.08912535621976274
877032,9,0.05128,0.09577325238215702
857125,9,0.068106,0.10289689599890116
837681,8,0.084467,0.1104799062404086
818331,8,0.100666,0.11844876319587606
798745,8,0.116937,0.12723441022894177
779639,9,0.132765,0.1361614787226069
760611,12,0.148576,0.14549155297478109
741675,12,0.164093,0.15578766537425814
722988,12,0.179322,0.16656959245891811
704175,12,0.19459,0.17835264027017295
685463,13,0.209586,0.19128836280733894
666401,13,0.224649,0.2063271989073336
647491,15,0.239562,0.22147630707565902
628608,15,0.254188,0.2388430328286485
610070,15,0.26861,0.2579827451838281
591780,15,0.282643,0.2767478396391197
573706,18,0.296441,0.2992428495691193
555545,17,0.310142,0.32287949114165526
537398,18,0.32365,0.34972425519331707
519514,18,0.336965,0.37826208269548367
501180,22,0.350221,0.4108489194018274
483873,19,0.363099,0.43747458396202865
465981,20,0.375804,0.4748460419483624
448490,23,0.388268,0.5136759234435995
430872,33,0.400765,0.5585337972581709
413623,33,0.413004,0.6022136437045568
395735,43,0.425258,0.6637813140504784
378449,43,0.437019,0.720127322236452
361059,43,0.448646,0.7891245914602959
344124,43,0.459874,0.8578220637406827
327119,42,0.471008,0.9471882372512249
310029,42,0.481955,1.047963014796012
293204,70,0.492786,1.1600350148063736
276899,49,0.50337,1.2547389404586915
260613,79,0.513747,1.4051327189755127
244487,84,0.524096,1.5378920958848843
227831,71,0.534162,1.7059857718777773
211097,71,0.544151,1.907763316361339
194752,96,0.553895,2.154293271763374
177796,95,0.563472,2.552606018399736
162212,98,0.573033,2.8378141636238867
144189,141,0.582196,3.5527974839877072
128804,112,0.591043,3.900285360074531
113221,228,0.59989,4.7309414910899505
97535,227,0.608663,5.505157958485909
82299,258,0.617136,6.511897174975971
65945,397,0.625462,9.483355493968569
50117,368,0.633708,11.060610114335011
31681,1309,0.641848,20.790935133686258
16893,3527,0.64985,54.81035270598315
3113,2114,0.657732,53.72936704570687
1213,1006,0.66554,30.960237397596124
847,674,0.67297,18.410497507873895
444,418,0.680282,13.78419732389168
384,347,0.687335,10.408683415156798
370,235,0.694417,8.562887987878907
249,186,0.701298,7.396291286968283
160,152,0.708132,6.561144078830156
138,136,0.714648,5.855154335697665
125,102,0.721157,5.259224725024477
114,99,0.727426,4.8169524606162
106,89,0.733525,4.467094474153297
89,86,0.739579,4.154158074809635
86,85,0.745419,3.868045926443843
86,65,0.75126,3.6342606737959313
65,63,0.756846,3.43879598937299
65,62,0.762459,3.2744578830601876
62,60,0.767867,3.1219214846661183
60,59,0.773089,2.985245316445655
60,57,0.778245,2.863479966629839
56,46,0.783305,2.750967950344955
56,45,0.788227,2.6264585192635512
56,45,0.793055,2.5398004300659593
45,35,0.797781,2.446268649335621
45,35,0.802459,2.3705357368850013
45,33,0.806973,2.3002895967921586
45,33,0.811346,2.235600623363406
44,29,0.815675,2.1788308693883085
42,28,0.819897,2.124112313509492
41,28,0.823936,2.075784941839331
28,25,0.827823,2.0316128170429266
28,24,0.831726,1.9875441244636722
24,23,0.835595,1.942063805845321
22,20,0.839363,1.8999172046290704
22,18,0.843088,1.8631717140817783
21,18,0.846618,1.8285392027747716
19,18,0.850156,1.7928045166973652
19,18,0.853601,1.7608043770790784
18,17,0.85705,1.7316264428121722
18,16,0.860313,1.7032293627896655
18,16,0.863579,1.673488685759524
18,16,0.86677,1.6486677174810478
18,16,0.869841,1.6267257738612004
18,14,0.87286,1.6041686330029887
18,14,0.875735,1.5798414678308454
18,14,0.878579,1.5590795661376533
17,13,0.881386,1.54034936853997
17,13,0.884094,1.5221041188549342
17,13,0.886815,1.501011618147281
17,12,0.889468,1.4804852893279774
17,12,0.892017,1.465990016947112
17,12,0.894518,1.4511575434671318
17,12,0.896992,1.4365777415346381
17,12,0.899488,1.4223674785100286
17,12,0.901757,1.4107061062874708
17,12,0.903972,1.3984358728704127
17,12,0.906251,1.3836307587280932
12,10,0.908415,1.3697111972484577
12,10,0.910591,1.3579281727790267
12,10,0.912668,1.3477763019282738
11,10,0.914725,1.3366637349750807
10,10,0.916736,1.3263355111452728
10,9,0.918745,1.3160174758476402
10,9,0.920631,1.307777595786768
9,8,0.922508,1.2979533371186702
9,8,0.924367,1.2867134716327528
9,8,0.926108,1.2807205110160775
9,8,0.927834,1.2724413158551118
9,8,0.92945,1.2647909284195606
9,7,0.931041,1.2544265433083426
7,7,0.932581,1.247956807428173
7,7,0.934131,1.2409175788307094
7,7,0.935648,1.2338544256588762
7,7,0.93707,1.227856348323534
7,7,0.93848,1.2222854356306891
7,7,0.939973,1.216819098072534
7,7,0.941383,1.2108773905181092
7,7,0.942696,1.204086974731258
