s1,s2,frac_Gd,sus
915977,9,0.017884,0.08349421045986422
895178,8,0.035805,0.08984385938529033
874465,8,0.053452,0.09665331288006525
854100,8,0.070852,0.10352064471967867
833824,10,0.088013,0.11151803698956235
813957,10,0.104626,0.11997779698762752
793865,9,0.121367,0.12857700541636838
774213,9,0.137537,0.13800012290382313
754593,10,0.15366,0.14823238887444762
735026,9,0.169518,0.15978913450261414
715921,12,0.185127,0.17156047629507912
696743,12,0.200514,0.18415456931078217
677787,12,0.215639,0.1977023334918488
658366,14,0.230953,0.21297397948369864
639203,14,0.246055,0.22913607756533966
620378,17,0.260741,0.24688099840515976
601900,17,0.275157,0.26557061322244957
583216,16,0.289414,0.28617788698341934
565158,22,0.303109,0.30849157185270004
547108,22,0.316837,0.332422862479379
528742,21,0.330405,0.3599086014680516
510471,22,0.343641,0.39198670239914435
492235,22,0.356837,0.4245020313668541
474694,26,0.369746,0.45798995325694086
456401,26,0.382484,0.5018768744453586
439033,26,0.394847,0.5426429349272003
421190,25,0.40715,0.5905068735767901
403532,32,0.419132,0.6460503935489647
386009,38,0.431086,0.7051311797565185
368885,38,0.442876,0.7590967181453321
351603,38,0.454379,0.8283002303796958
334813,51,0.465464,0.9108441713935076
318197,55,0.476379,1.0029124118398614
301527,55,0.487199,1.0996234406719176
285059,55,0.497605,1.1988495108430617
268447,54,0.508014,1.3218973710634043
252092,56,0.51819,1.4608580145700587
235806,62,0.528244,1.631551056054401
218993,60,0.538115,1.8368814748259847
202778,89,0.547852,2.0782133283792033
186969,89,0.557463,2.3380734266287337
170617,93,0.566811,2.723420954825723
154815,140,0.575925,3.096008960679125
138226,140,0.585082,3.607821304450518
123041,316,0.59384,4.296585089619854
106071,168,0.602373,5.1194612035902995
92161,157,0.610812,5.562779427937141
77700,176,0.619196,6.398162834424008
64384,374,0.627276,7.709506229810798
49488,603,0.635184,12.796587868953116
33555,904,0.643078,18.45879211704518
19921,819,0.650931,24.64877144633296
6067,3381,0.658581,66.76189081451237
4421,1630,0.666108,32.669117558971166
1616,1511,0.673508,27.423361062445633
879,868,0.680628,17.195994013251006
660,644,0.687482,12.66387856059491
493,451,0.694329,9.895973121427941
325,236,0.701036,7.917946642405106
318,223,0.707571,6.894005040539755
306,176,0.714121,6.138677552391046
258,150,0.720355,5.621967136905719
144,135,0.726491,5.096918200132354
127,118,0.732647,4.6826405538744655
126,83,0.738517,4.313485006673474
100,83,0.744255,4.003366634733817
71,69,0.74976,3.782197090792839
68,66,0.755363,3.5599398292163493
66,61,0.760762,3.389386301507286
60,54,0.766012,3.184188932765783
53,46,0.771271,3.0347878930961967
49,45,0.776309,2.9041043224805647
49,45,0.78124,2.7876988480526603
49,39,0.786089,2.684359383107928
49,38,0.790798,2.5990525903194044
48,38,0.795419,2.5055748089998584
47,37,0.799975,2.4353855768029
43,37,0.804365,2.3577682929946073
43,37,0.808791,2.294484046253053
39,36,0.813034,2.2270198859685717
38,31,0.817106,2.1651120321060286
28,27,0.821153,2.1070020743987876
28,27,0.825132,2.0571631173227805
28,26,0.828967,2.006425660545041
28,26,0.83264,1.9639101338432123
28,26,0.836278,1.9228814698085779
27,26,0.839892,1.8849963774452245
27,26,0.843517,1.8495171999514324
26,24,0.846969,1.8183832034032321
26,24,0.850399,1.7851150727602088
26,22,0.853676,1.755515158142205
26,19,0.856996,1.722245531593522
25,19,0.860237,1.6963287851577313
25,19,0.863345,1.6721378654275365
25,19,0.86648,1.648015278609946
25,19,0.869466,1.6271546110591877
25,18,0.87245,1.6049627597020777
25,18,0.875282,1.5856331884731956
24,16,0.878061,1.5637736901237504
24,16,0.880675,1.5418981772470144
24,15,0.883397,1.5213931030934025
13,12,0.885945,1.5023453596948841
13,12,0.888512,1.4860881888633755
11,11,0.891028,1.470643835113607
11,11,0.893535,1.4541680364439018
11,10,0.895879,1.4398056107797659
11,10,0.898216,1.4267566611648197
11,10,0.900554,1.4110472014962894
9,9,0.902879,1.3982969697593723
9,9,0.905014,1.3859200303202577
9,9,0.907092,1.3738859947474922
9,9,0.909201,1.3644863930219495
9,9,0.911246,1.3528742366541227
9,8,0.913326,1.3423979509426125
9,8,0.915279,1.3305791952408494
9,8,0.917186,1.3185089477624556
9,8,0.919048,1.3057737918766676
8,7,0.920915,1.2967945881014098
8,7,0.922679,1.2877614102249066
8,7,0.924497,1.2796180284227117
8,7,0.926244,1.2716795921687727
8,7,0.927926,1.262591225684713
8,7,0.929577,1.2548031182994193
8,7,0.931112,1.249099988386947
8,7,0.932632,1.2412718204488777
8,6,0.934105,1.2350102435693149
8,6,0.935585,1.228704494294807
7,6,0.937024,1.2222910315040652
7,6,0.938386,1.2168176063881586
7,6,0.939725,1.209058481957694
