s1,s2,frac_Gd,sus
915864,9,0.018089,0.08336091560233055
894998,7,0.036032,0.08957143805603505
874445,10,0.053503,0.09627922750943743
854026,10,0.070976,0.10334501584458529
833503,10,0.088444,0.11076335408905212
813513,11,0.105265,0.11881506814866971
793463,10,0.122141,0.12769704474180935
773481,9,0.138675,0.13704002554204278
753397,10,0.155222,0.14796194976668425
733958,12,0.17115,0.15913373951861012
714459,12,0.186904,0.17167099579877407
695004,12,0.202504,0.18479591120206246
675685,12,0.217876,0.198829085924994
656424,15,0.233049,0.2145130523331999
637495,12,0.247858,0.23075296951905358
618654,15,0.262528,0.248551809424629
600161,15,0.276872,0.26706060337865495
581375,15,0.291137,0.287773519001556
562792,15,0.305287,0.3097005526022976
544202,15,0.31903,0.3357240407066391
525950,20,0.332678,0.36419299828268814
508149,20,0.345864,0.3911770640967627
489715,20,0.359017,0.42588024955420034
472023,28,0.371757,0.4596342498046138
454450,28,0.384273,0.4984562963781026
436992,26,0.396643,0.5410080599048325
419717,26,0.408869,0.5855284192505553
402209,32,0.420995,0.6401222787367985
384625,28,0.432855,0.6964779730051398
367629,32,0.444208,0.7617975789503987
350108,32,0.45569,0.8339181716301373
333356,44,0.466725,0.9165496226149735
317020,44,0.477692,0.991717530652412
300737,43,0.488444,1.0703520240208306
283521,45,0.499212,1.192119220109108
266900,61,0.509686,1.320725086373222
250086,50,0.519942,1.4738635748180429
234316,82,0.529871,1.6440019654180023
218379,81,0.539658,1.8259750359515317
201483,71,0.549381,2.0677468104984476
186195,97,0.558796,2.3015090525017907
169957,97,0.568081,2.6314100560521765
153403,113,0.577187,3.1081589260500504
137972,142,0.586196,3.5513431479637703
123515,202,0.594893,4.014539368611255
107803,160,0.603428,4.7010555460294725
91883,302,0.611853,5.92960399024081
76906,331,0.620116,7.1555053647955695
61882,283,0.628315,8.623051777715
48970,465,0.636069,10.359433518991237
34146,781,0.643984,15.547424834838884
20860,826,0.651677,20.97158384602797
7158,4183,0.659045,83.75991846431347
2977,2030,0.666564,40.822847562950614
1314,699,0.673789,20.05909365410731
621,563,0.680812,14.720349762522401
423,332,0.687519,11.103375885253824
353,220,0.694305,9.286975580235202
219,200,0.701007,7.938868134036583
188,186,0.707669,7.051243282443531
186,168,0.714113,6.3120848447113715
169,149,0.720249,5.576451916168307
158,125,0.726239,5.137002714046194
129,102,0.732304,4.686708056900365
111,98,0.738298,4.3286447944608755
105,76,0.744043,4.006719878729631
73,73,0.749679,3.78307053742994
70,70,0.75506,3.57465501755532
70,68,0.760331,3.4004522904505796
70,68,0.765572,3.2209377719385057
67,67,0.770682,3.071485884230632
66,59,0.775668,2.940338426974306
58,49,0.780567,2.8392766812648964
57,44,0.785455,2.7216854272996343
56,38,0.790206,2.613258720459117
38,34,0.794898,2.528868562958918
38,32,0.799349,2.4503092434126916
38,32,0.803582,2.3760246005966867
38,32,0.807851,2.3027077944719982
37,32,0.812025,2.244277164516558
37,32,0.816131,2.1847402226585233
31,30,0.820212,2.124474380937549
31,27,0.824189,2.0686305179994426
31,25,0.8281,2.0167015706806284
31,22,0.831851,1.9726433103973262
29,22,0.835626,1.931966126029664
28,21,0.839301,1.8910696395123803
28,19,0.842926,1.8549346168048182
28,17,0.84644,1.8225970304766865
28,16,0.84982,1.7923824743640964
28,16,0.853168,1.7626675384112456
28,16,0.856493,1.7325775049300731
27,15,0.859654,1.7038960853889673
27,14,0.862847,1.676361435768813
27,14,0.865938,1.6524070952245975
24,14,0.868951,1.6290318888354738
24,13,0.871874,1.6087757363844966
19,13,0.874657,1.5880583678386508
19,13,0.877548,1.5682471499036357
17,13,0.880297,1.5466111960435411
17,12,0.882953,1.5266004254701102
17,11,0.885533,1.5090462753457328
15,11,0.888128,1.4887639445080092
14,10,0.890688,1.4731228044496487
10,9,0.893126,1.4561633325224095
10,9,0.895477,1.4421993245505773
10,9,0.897794,1.4290746140148327
10,9,0.900029,1.415020355903212
10,9,0.902234,1.4026144058261563
10,9,0.904477,1.390063126158098
10,9,0.906584,1.3792498073135222
9,8,0.908595,1.367277501230786
8,8,0.910575,1.3588929270338272
8,8,0.912608,1.3483614060783595
8,8,0.914531,1.3374556856872082
8,8,0.916455,1.3289484708839547
8,8,0.918361,1.3193326718847609
8,8,0.920207,1.3095760279723785
8,8,0.921936,1.3018036482885837
8,8,0.92371,1.2931183641368462
8,8,0.925391,1.2834778646007854
8,8,0.9271,1.2745404663923183
8,8,0.928748,1.2682029978105878
8,8,0.930285,1.2604317578713333
8,7,0.931843,1.2533855656792405
8,7,0.933343,1.2466057578348861
8,7,0.934828,1.2402872399189837
8,7,0.936202,1.2350230414746544
8,7,0.937587,1.2289266659189593
7,6,0.93896,1.221281127129751
