s1,s2,frac_Gd,sus
917642,9,0.01656,0.08262019035223298
898275,9,0.033204,0.08848712654996505
878777,11,0.049923,0.09478810664819799
859391,11,0.066257,0.10204520944199849
840088,9,0.082659,0.10899436523604636
820964,9,0.098859,0.116411305223045
801707,9,0.114996,0.12462881523699328
782595,9,0.130821,0.13377221492926084
763502,14,0.146531,0.14363614847170783
744590,13,0.16212,0.15350646870673604
725594,13,0.17741,0.1649375752197328
706546,13,0.192873,0.17649143195556585
687663,15,0.207962,0.18979518659458258
668897,14,0.222826,0.20375488629315958
650393,14,0.237359,0.2188421550900096
631925,16,0.251653,0.23614980750908335
613877,24,0.265745,0.25360671701248205
595486,24,0.279861,0.274506727173504
576833,18,0.293839,0.29777628614437784
558913,18,0.307508,0.3180383311287351
540741,18,0.321224,0.34060573738611855
522866,20,0.334475,0.3667615792043875
505071,20,0.347593,0.3947964997309961
486998,20,0.360557,0.42796465048487514
468972,20,0.373401,0.46321650688877575
451387,20,0.385986,0.5032930845225028
433654,20,0.398446,0.5479408332419035
416240,23,0.410621,0.6003725955624479
398881,28,0.422546,0.6549318214091512
381150,40,0.434484,0.715268887175606
364146,42,0.446048,0.7827320778695627
346626,39,0.457635,0.8558756556931217
330061,51,0.468937,0.9351508201475155
313084,63,0.480027,1.0313708596407891
296673,60,0.490799,1.1139333976170511
279828,58,0.501545,1.230604568115477
262609,68,0.512193,1.3713128347891688
244697,68,0.522852,1.555506886752119
228482,66,0.532865,1.7260856069444592
212118,92,0.542857,1.9075759663825105
195339,90,0.552858,2.1634670865183767
178108,140,0.562524,2.549022117784747
161578,131,0.571986,2.937081497334199
144852,112,0.581305,3.3077371356237832
129110,109,0.590619,3.6767436691004223
112158,199,0.599691,4.517337856505849
95967,309,0.608327,5.823674340585131
81002,300,0.616808,6.559599365331218
62457,381,0.62531,9.48611652299234
47223,758,0.633569,14.141570991537288
31837,730,0.641783,18.063235413171345
8764,4062,0.6497,86.06073080216957
3494,2834,0.65763,55.69735081928907
1190,1034,0.665314,26.239818815247723
807,568,0.672856,17.364014012178124
470,313,0.68038,13.076071585007195
415,278,0.687617,10.150014565453306
313,220,0.694712,8.558839522025105
190,188,0.701658,7.283647625879024
186,160,0.708421,6.419663281649227
131,130,0.715144,5.71028519673098
103,95,0.721533,5.165567194676568
90,84,0.72801,4.749792271774697
82,80,0.734265,4.352113948106196
77,76,0.74032,4.067640942698706
76,66,0.746387,3.809398571839772
76,59,0.752238,3.589961333860721
68,56,0.757944,3.3850761807185115
68,56,0.763597,3.2170869236008004
68,56,0.769003,3.069775797954086
65,53,0.774306,2.940658590835379
64,50,0.779494,2.8220365885735537
63,48,0.784621,2.7021761638785584
48,42,0.789725,2.594597550826299
47,42,0.794575,2.508243884629427
40,40,0.799214,2.427997967985816
39,39,0.803926,2.349709803441558
39,37,0.808373,2.278906417154159
37,34,0.812793,2.204735934019561
35,27,0.817064,2.145356846110115
34,27,0.821314,2.0868786586526085
34,25,0.825412,2.0345957339565146
33,25,0.829525,1.9863205748643495
30,25,0.83344,1.9430475504322766
24,23,0.837406,1.8951498825294906
22,20,0.841193,1.857607032435598
22,19,0.844838,1.8230236784779779
22,18,0.84858,1.7899616959450535
22,18,0.852045,1.7622993477746611
22,18,0.855604,1.7301587301587302
22,18,0.858909,1.700583311479825
19,18,0.862216,1.6721752888579224
18,15,0.865469,1.6454125814867948
18,15,0.868548,1.619328728357119
17,15,0.871633,1.592527674558103
17,14,0.874624,1.5700054236855538
16,14,0.877586,1.5489404806639764
15,14,0.880484,1.5280715552729343
14,13,0.883338,1.5098661089300716
14,13,0.886104,1.4923438926740185
14,11,0.888795,1.4772267434018254
14,11,0.891423,1.4604842646232628
14,11,0.894029,1.445820082852856
14,11,0.896611,1.4292913172581223
11,11,0.898977,1.4137572631974897
11,10,0.901394,1.401324463014421
11,10,0.903739,1.3890568350630057
11,10,0.906074,1.3756893724847221
11,9,0.908236,1.3637047208055446
10,9,0.910403,1.3515742714599819
9,8,0.912454,1.3416146939894456
9,8,0.914509,1.331953071083506
9,8,0.916518,1.3233152056730793
9,8,0.918531,1.3132357092881954
9,8,0.92038,1.3032529515197186
9,8,0.922289,1.2947716539486045
9,8,0.924151,1.2869253385014965
9,8,0.926002,1.2789129435930702
9,8,0.92776,1.269892026578073
9,7,0.929546,1.2618020268544015
9,7,0.931134,1.255234803821915
9,7,0.932785,1.2484415681023582
7,7,0.934367,1.241540078923712
7,7,0.935937,1.2352215787584098
7,7,0.937427,1.226727182650664
7,7,0.938896,1.221016627389369
7,7,0.940302,1.2153003450701867
7,7,0.941658,1.2106715573686195
7,7,0.943012,1.204376359935425
7,7,0.944375,1.1999640449438203
