# curve  peak  x  y
10 2010 734180 0.0003054888775165563
10 2010 734234 0.00029358843552245659
10 2010 734284 0.00026135888329002218
10 2010 734321 0.00023863660867669292
10 2010 734365 0.00023381709502974383
10 2010 734413 0.00020862818510394759
10 2010 734460 0.00018121224938904919
10 2010 734506 0.00015399069639542612
10 2010 734566 0.00013648546747179488
10 2010 734657 0.0001164543301231349
10 2010 734722 9.6682253552962446e-05
10 2010 734810 6.4496364017478514e-05
10 2010 734911 4.1516152779442228e-05
10 2010 735099 1.2866678904307936e-05
10 2010 735537 1.3401059309068184e-05
11 2010 733271 0.00026564071113266348
11 2010 733353 0.00047155282844526207
11 2010 733422 0.00064918979405307979
11 2010 733490 0.00080946584908140478
11 2010 733552 0.00094503741837345721
11 2010 733610 0.0010763686975735671
11 2010 733675 0.001217238414498662
11 2010 733678 0.0013903239289843848
11 2010 733682 0.0015134597438547883
11 2010 733727 0.0015860068878013414
11 2010 733763 0.0016505062091755919
11 2010 733811 0.0016983500097871018
11 2010 733853 0.0017938923361120306
11 2010 733895 0.0018813497613717049
11 2010 733931 0.0019209422406605604
11 2010 734014 0.0018578863251520505
11 2010 734099 0.0017648694278680137
11 2010 734178 0.0016780426746983239
11 2010 734262 0.0015910691463001121
11 2010 734330 0.0015029620997788662
11 2010 734410 0.0013828471526453764
11 2010 734471 0.0012823560436948196
11 2010 734549 0.0011799641003206207
11 2010 734631 0.0010759325119550532
11 2010 734732 0.00095244562461472247
11 2010 734812 0.00084408090445710468
11 2010 734926 0.00071438490050096664
11 2010 735064 0.00061108434811868104
11 2010 735243 0.0004768971225542377
11 2010 735422 0.00035346491944433973
11 2010 735537 0.00036629562111453035
12 2010 733582 0.0003698878076250917
12 2010 733625 0.00071633621474554668
12 2010 733650 0.0010286867491797337
12 2010 733679 0.0013070880162760873
12 2010 733716 0.001551013117086707
12 2010 733759 0.0017993038050654183
12 2010 733786 0.0020144293433649735
12 2010 733819 0.0022221789048946414
12 2010 733851 0.0024120634674199863
12 2010 733886 0.0025252860002386098
12 2010 733939 0.002551862007188036
12 2010 733996 0.0025702013377331395
12 2010 734036 0.0025750801995687153
12 2010 734082 0.0025251106254609921
12 2010 734146 0.0024354430329882877
12 2010 734208 0.0023326115428781453
12 2010 734277 0.0022168380284714579
12 2010 734327 0.0021035329007488808
12 2010 734382 0.0020272939495020376
12 2010 734444 0.001868415004867221
12 2010 734508 0.0017280770835996231
12 2010 734575 0.0016096725203642132
12 2010 734656 0.0014683824741045465
12 2010 734726 0.0013654540134594752
12 2010 734805 0.0012018648543557127
12 2010 734878 0.0010641121094151556
12 2010 734978 0.00091064664898722657
12 2010 735083 0.00080643812153108287
12 2010 735243 0.00065999898461694675
12 2010 735404 0.00050160513643659707
12 2010 735537 0.00053648907433969631
13 2010 733631 0.00031031672994236115
13 2010 733731 0.00056261021851487986
13 2010 733764 0.00080546251120780391
13 2010 733789 0.00096252398288924033
13 2010 733828 0.0010909691680149488
13 2010 733867 0.0011804504902551468
13 2010 733904 0.0012229187359262938
13 2010 733944 0.0013160401234399918
13 2010 733972 0.0013976746168457587
13 2010 733997 0.001461481599459855
13 2010 734024 0.0014701267639569671
13 2010 734057 0.0015517374796360079
13 2010 734083 0.001601668206050589
13 2010 734109 0.0016131896310430656
13 2010 734137 0.0015912575078983115
13 2010 734173 0.0015229260525013351
13 2010 734213 0.0014786207379109515
13 2010 734259 0.0014007564084605687
13 2010 734304 0.0013291253190430299
13 2010 734346 0.0012293706080282001
13 2010 734394 0.0011832670102389111
13 2010 734445 0.0010407270889396588
13 2010 734507 0.00095570318052329219
13 2010 734583 0.0008709125157536691
13 2010 734666 0.00078273923945398254
13 2010 734746 0.00069408431325578197
13 2010 734837 0.00059398910831676003
13 2010 734974 0.00048800325335502238
13 2010 735110 0.00039230668200527325
13 2010 735351 0.00028033763267310224
13 2010 735537 0.00029482330479950003
14 2010 733723 0.00091131130639697576
14 2010 733769 0.0016893796340621907
14 2010 733808 0.0024051007722821786
14 2010 733840 0.0030311560020230359
14 2010 733876 0.0036400250415041806
14 2010 733909 0.0042038742036934274
14 2010 733944 0.0047563584113904413
14 2010 733973 0.0051186054934198545
14 2010 734009 0.0054463384275672145
14 2010 734038 0.0056851734458381832
14 2010 734072 0.0057335420599568749
14 2010 734106 0.0057461804210319238
14 2010 734144 0.0056531147534524921
14 2010 734182 0.0054568405743415111
14 2010 734221 0.0052596156363858533
14 2010 734266 0.004928052844187048
14 2010 734304 0.0046613257748256637
14 2010 734340 0.0043168189687790223
14 2010 734382 0.0041534686359378454
14 2010 734423 0.0037784581861897964
14 2010 734466 0.0033898368126700205
14 2010 734509 0.0029682221586029203
14 2010 734550 0.0026904549281526759
14 2010 734611 0.0023148851313078609
14 2010 734672 0.0020003191951289754
14 2010 734733 0.0016495736103488482
