# nu_over_mean_r0  nu_over_mean_rgt0
1.2009234320892652 0.799076567910735
0.70428893905191881 1.2957110609480813
0.89207583374141763 1.1079241662585821
1.0067362533434676 0.99326374665653216
0.94600414857646398 1.0539958514235359
0.92905259521547623 1.0709474047845238
1.02315749015086 0.97684250984913978
0.8602770109149187 1.1397229890850815
0.99007339146248252 1.0099266085375174
0.89413488728863044 1.1058651127113694
0.76190476190476186 1.2380952380952379
0.52589641434262957 1.4741035856573705
0.73422562141491399 1.2657743785850859
0.6382880277617119 1.361711972238288
0.88663157285821714 1.1133684271417827
1.2651162790697676 0.73488372093023258
1.085347804637395 0.91465219536260478
0.50473186119873825 1.4952681388012619
0.95481873084335767 1.0451812691566422
0.84278768233387347 1.1572123176661264
0.98408376963350774 1.0159162303664919
1.0434491368023626 0.95655086319763716
0.90466175955134942 1.0953382404486507
0.73045527707518976 1.2695447229248105
0.97849462365591389 1.021505376344086
0.98079096045197733 1.0192090395480227
2 0
0.89273624141599761 1.1072637585840024
0.54073540014419608 1.4592645998558038
0.8258426966292135 1.1741573033707866
0.89878831076265142 1.1012116892373485
0.90969731271689747 1.0903026872831023
1.0042194092827004 0.99578059071729952
0.78970638249631553 1.2102936175036845
0.8882514261826594 1.1117485738173405
0.92931301442425207 1.0706869855757477
0.95842758719393162 1.0415724128060682
0.78957849319615003 1.21042150680385
0.87604133472936674 1.1239586652706333
0.87610967083038727 1.1238903291696127
0.74323511725796765 1.2567648827420326
0.9719853836784409 1.0280146163215591
0.98436455697989744 1.0156354430201027
1.0346420323325636 0.96535796766743653
0.72173768123993109 1.278262318760069
1.1453831041257367 0.85461689587426326
1.0670687823434664 0.93293121765653375
0.90030424655066255 1.0996957534493372
0.81230769230769229 1.1876923076923076
0.99908382959230424 1.0009161704076959
0.64369900271985492 1.356300997280145
1.1737943585077344 0.82620564149226572
0.79611650485436891 1.203883495145631
0.88213195585818271 1.1178680441418174
1.075418994413408 0.92458100558659229
0.77231329690346073 1.227686703096539
0.55660377358490565 1.4433962264150944
2 0
1.1566265060240963 0.84337349397590367
1.0794602698650675 0.9205397301349324
0.72407955988150663 1.2759204401184936
0.92334799160785908 1.0766520083921409
0.85513838562948119 1.1448616143705188
0.91241310558465982 1.0875868944153404
1.1143225806451613 0.88567741935483868
2 0
0.93323798069506214 1.0667620193049379
1.01671445510748 0.98328554489252018
0.87518987596446929 1.1248101240355308
1.0026928034508722 0.99730719654912758
1.2078127244004022 0.7921872755995979
0.89149560117302062 1.1085043988269794
0.8658616904500549 1.1341383095499451
0.91724825523429721 1.0827517447657029
0.94612352168199731 1.0538764783180026
0.77772202709483185 1.222277972905168
0.9667470197800746 1.0332529802199255
0.78690549722050651 1.2130945027794935
0.95312389941536946 1.0468761005846305
0.81330936992517255 1.1866906300748277
0.90816158285243187 1.0918384171475679
1.026036644165863 0.97396335583413696
0.89672741524593369 1.1032725847540663
1.0172128859754974 0.98278711402450247
0.95992732411426263 1.0400726758857375
0.90973662995770688 1.0902633700422932
1.3125 0.6875
0.79369111887371646 1.2063088811262834
0.68376068376068377 1.3162393162393162
0.89368787032956265 1.1063121296704372
0.8315412186379928 1.1684587813620071
0.94508305916995028 1.0549169408300496
0.97134055816896658 1.0286594418310335
0.90453249434667193 1.0954675056533281
0.84139309602521706 1.1586069039747828
0.91188034423029329 1.0881196557697066
0.74988933156263826 1.2501106684373617
0.95012302571309337 1.0498769742869065
0.66762589928057547 1.3323741007194245
0.75260615306381884 1.2473938469361809
0.43103448275862072 1.5689655172413792
0.87006049062134949 1.1299395093786504
0.97804380917980338 1.0219561908201966
0.99834563970408652 1.0016543602959136
1.0321045169131051 0.96789548308689488
