# curve  peak  x  y
8 2015 2011 0.0023843766558171216
8 2015 2012 0.0031305320040995056
8 2015 2013 0.0040099506182007198
8 2015 2014 0.0049265768850338572
8 2015 2015 0.0061721160982850902
9 2015 1977 0.0013793103448275861
9 2015 1979 0.0012652889076339097
9 2015 1980 0.0013845621322256837
9 2015 1982 0.0015151515151515154
9 2015 1983 0.0020628008251203306
9 2015 1984 0.002049180327868853
9 2015 1985 0.0020150210661293282
9 2015 1986 0.0024764735017335313
9 2015 1987 0.0034970129680897567
9 2015 1988 0.0040464691293564808
9 2015 1989 0.0044330377974801695
9 2015 1990 0.0045769026077700919
9 2015 1991 0.004699338256449602
9 2015 1992 0.0046741106206180175
9 2015 1993 0.004442366144493802
9 2015 1994 0.0046758322283481021
9 2015 1995 0.0051655464276823479
9 2015 1996 0.0053179703079991106
9 2015 1997 0.0057502875143757154
9 2015 1998 0.005854956753160348
9 2015 1999 0.0054428302717413057
9 2015 2000 0.0054624775451845853
9 2015 2001 0.0057478991596638662
9 2015 2002 0.0060043500903715907
9 2015 2003 0.005925379904740305
9 2015 2004 0.0062485169659099865
9 2015 2005 0.0062292152677818069
9 2015 2006 0.0064308681672025775
9 2015 2007 0.0065452165375804588
9 2015 2008 0.0065108514190317102
9 2015 2009 0.0065899182287585678
9 2015 2010 0.0068351644108049781
9 2015 2011 0.0070206645976837456
9 2015 2012 0.0070623311282959067
9 2015 2013 0.0074072698919541158
9 2015 2014 0.0079129574678536152
9 2015 2015 0.0080862533692722394
10 2015 1977 0.00068965517241379305
10 2015 1979 0.0021088148460565162
10 2015 1981 0.00058258083309059138
10 2015 1982 0
10 2015 1985 0.00018318373328448431
10 2015 1986 0
10 2015 1987 0.00014570887367040646
10 2015 1988 0.00039159378671191781
10 2015 1989 0.00011665888940737279
10 2015 1992 0.00017311520817103743
10 2015 1993 0.00031174499259605665
10 2015 1994 0.0005583083257729082
10 2015 1995 0.00074682598954443642
10 2015 1996 0.00083093286062486168
10 2015 1997 0.00080004000200009986
10 2015 1998 0.0012863162563761365
10 2015 1999 0.0013607075679353264
10 2015 2000 0.0012464713861495037
10 2015 2001 0.0013109243697478987
10 2015 2002 0.0014398186441197201
10 2015 2003 0.0015026083012020883
10 2015 2004 0.0016609981808115154
10 2015 2005 0.0014890554424976422
10 2015 2006 0.0012722940618566242
10 2015 2007 0.001461765026726302
10 2015 2008 0.001544240400667779
10 2015 2009 0.0014666586301810211
10 2015 2010 0.0013515861829275361
10 2015 2011 0.0013625009461812124
10 2015 2012 0.0015093636448336896
10 2015 2013 0.001466602309434524
10 2015 2014 0.0018450886403408688
10 2015 2015 0.0022071174655259942
11 2015 1977 0.00068965517241379305
11 2015 1979 0.00084352593842260647
11 2015 1980 0.00069228106611284187
11 2015 1984 0.00081967213114754077
11 2015 1986 0.00082549116724451059
11 2015 1987 0.00087425324202243916
11 2015 1988 0.00065265631118652939
11 2015 1989 0.00069995333644423674
11 2015 1991 0.00076723889901217975
11 2015 1992 0.0010386912490262272
11 2015 1993 0.0010131712259371841
11 2015 1994 0.0011166166515458164
11 2015 1995 0.0011824744834453577
11 2015 1996 0.0012740970529581206
11 2015 1997 0.0014000700035001756
11 2015 1998 0.0014193834553115989
11 2015 1999 0.0015207908112218338
11 2015 2000 0.0015397587711258563
11 2015 2001 0.0014789915966386541
11 2015 2002 0.0015929908403026667
11 2015 2003 0.0016443638013154925
11 2015 2004 0.0016082680798333721
11 2015 2005 0.0017124137588722874
11 2015 2006 0.0016424159707603692
11 2015 2007 0.0016144867459365123
11 2015 2008 0.001544240400667779
11 2015 2009 0.0017278444136379148
11 2015 2010 0.0017763704118476178
11 2015 2011 0.0020059041707667855
11 2015 2012 0.0020870213360663359
11 2015 2013 0.0023020086882263383
11 2015 2014 0.0024537776763296076
11 2015 2015 0.0025586936989726167
12 2015 1990 0.00010643959552953698
12 2015 1992 0.00017311520817103786
12 2015 1993 0.00031174499259605643
12 2015 1994 0.00034894270360806751
12 2015 1995 0.0003111774956435151
12 2015 1996 0.0003877686682916021
12 2015 1998 0.00044355732978487478
12 2015 1999 0.0005602913515027814
12 2015 2000 0.00065989661619679594
12 2015 2001 0.00063865546218487427
12 2015 2002 0.00061268878473179529
12 2015 2003 0.00082218190065774539
12 2015 2004 0.0010546020195628669
12 2015 2005 0.0012160619447064078
12 2015 2006 0.0012491614425501393
12 2015 2007 0.0013963128613504964
12 2015 2008 0.0016485809682804681
12 2015 2009 0.0018684829124223975
12 2015 2010 0.0020659960224749477
12 2015 2011 0.0024411475285746713
12 2015 2012 0.0030373614087394023
12 2015 2013 0.0033973192737533874
12 2015 2014 0.0039945217986761018
12 2015 2015 0.004804875190437128
13 2015 1983 0.00022920009168003668
13 2015 1986 0.00033019646689780421
13 2015 1988 0.00039159378671191748
13 2015 1990 0.00042575838211814782
13 2015 1991 0.00047952431188261245
13 2015 1992 0.00051934562451311358
13 2015 1993 0.00077936248149014118
13 2015 1994 0.0011864051922674296
13 2015 1995 0.0019915359721184968
13 2015 1996 0.002991358298249501
13 2015 1997 0.0033501675083754193
13 2015 1998 0.0046129962297626961
13 2015 1999 0.0044423100012006243
13 2015 2000 0.0045826153902555275
13 2015 2001 0.0046050420168067228
13 2015 2002 0.0045338970070152827
13 2015 2003 0.005103198004082557
13 2015 2004 0.0059057713095520548
13 2015 2005 0.0065518439469896272
13 2015 2006 0.0080270188993499733
13 2015 2007 0.0086178684411475984
13 2015 2008 0.0097245409015025014
13 2015 2009 0.010768890764068867
13 2015 2010 0.011430557432758587
13 2015 2011 0.012603133752176213
13 2015 2012 0.014609149352464365
13 2015 2013 0.015352912783574063
13 2015 2014 0.016339496309822732
13 2015 2015 0.017129575374038059
14 2015 1977 0.00068965517241379305
14 2015 1984 0.00081967213114754098
14 2015 1985 0.0012822861329913906
14 2015 1987 0.0010199621156928456
14 2015 1988 0.0013053126223730584
14 2015 1989 0.0016332244517032199
14 2015 1990 0.0018094731240021296
14 2015 1991 0.0017262875227774047
14 2015 1992 0.001644594477624859
14 2015 1993 0.0014807887148312673
14 2015 1994 0.001605136436597111
14 2015 1995 0.0018670649738610889
14 2015 1996 0.0017172612452913821
14 2015 1997 0.0018500925046252316
14 2015 1998 0.0018629407850964744
14 2015 1999 0.0017609156761515983
14 2015 2000 0.0019063680023462988
14 2015 2001 0.0019831932773109254
14 2015 2002 0.0018380663541953876
14 2015 2003 0.0019278748015422974
14 2015 2004 0.0019773787866803755
14 2015 2005 0.001935772075246936
14 2015 2006 0.0018506095445187248
14 2015 2007 0.0018544780189811289
14 2015 2008 0.0019616026711185286
14 2015 2009 0.0020693950535430883
14 2015 2010 0.0021818462667258787
14 2015 2011 0.0026303837710998437
14 2015 2012 0.0027764837417311103
14 2015 2013 0.0029146400326736724
14 2015 2014 0.0030434451799436976
14 2015 2015 0.0031446540880503138
15 2015 1989 0.00011665888940737284
15 2015 1990 0.00031931878658861094
15 2015 1995 0.00018670649738610905
15 2015 1996 0.00011079104808331484
15 2015 1997 0.00020001000050002497
15 2015 1998 0.0002661343978709248
15 2015 1999 0.00024012486492976342
15 2015 2000 0.00032994830809839797
15 2015 2001 0.00040336134453781525
15 2015 2002 0.00039824771007566711
15 2015 2003 0.0005103198004082557
15 2015 2004 0.00058003111075957724
15 2015 2005 0.00084379808408199721
15 2015 2006 0.0011103657267112358
15 2015 2007 0.001418130249809098
15 2015 2008 0.0014607679465776287
15 2015 2009 0.0013461113455086084
15 2015 2010 0.001448128053136646
15 2015 2011 0.0017031261827265155
15 2015 2012 0.0019565825025621916
15 2015 2013 0.00230200868822634
15 2015 2014 0.0029483375180704569
15 2015 2015 0.0032813781788351114
16 2015 1993 0.00015587249629802822
16 2015 1996 0.00022158209616662973
16 2015 1997 0.00040002000100004999
16 2015 1998 0.00062098026169882443
16 2015 1999 0.00088045783807579915
16 2015 2000 0.0012098104630274588
16 2015 2001 0.0017142857142857142
16 2015 2002 0.0018993352326685661
16 2015 2003 0.0020412792016330228
16 2015 2004 0.0023464894935273806
16 2015 2005 0.0027795701593289323
16 2015 2006 0.0033542297994401914
16 2015 2007 0.0035998690956692489
16 2015 2008 0.0036936560934891505
16 2015 2009 0.0043798846764309951
16 2015 2010 0.0046533181440790855
16 2015 2011 0.0048255241843917981
16 2015 2012 0.0047889686015093608
16 2015 2013 0.0050866966175323949
16 2015 2014 0.0050977706764056899
16 2015 2015 0.0052736435016992878
17 2015 1999 0.00024012486492976348
17 2015 2000 0.00043993107746453057
17 2015 2001 0.00077310924369747899
17 2015 2002 0.00094966761633428283
17 2015 2003 0.0011056929008845546
17 2015 2004 0.0019773787866803763
17 2015 2005 0.0026058470243708731
17 2015 2006 0.0041407388558606494
17 2015 2007 0.0049743645685611428
17 2015 2008 0.0056343906510851437
17 2015 2009 0.0059068169489482243
17 2015 2010 0.0061593713193411996
17 2015 2011 0.0064340322458557239
17 2015 2012 0.0068946240566477232
17 2015 2013 0.0074258344781494845
17 2015 2014 0.0077988282736057221
17 2015 2015 0.0086917457713191898
18 2015 1989 0.00011665888940737284
18 2015 1991 0.00028771458712956746
18 2015 1994 0.00062809686649452161
18 2015 1995 0.0009335324869305453
18 2015 1996 0.00088632838466651915
18 2015 1997 0.00090004500225011235
18 2015 1998 0.00097582612552672482
18 2015 1999 0.0010005202705406814
18 2015 2000 0.00087986215492906125
18 2015 2001 0.00090756302521008414
18 2015 2002 0.00094966761633428348
18 2015 2003 0.00085053300068042674
18 2015 2004 0.00094914181760658023
18 2015 2005 0.0015386906239142299
18 2015 2006 0.0021975988341159866
18 2015 2007 0.0034035125995418355
18 2015 2008 0.0039023372287145253
18 2015 2009 0.004279428605870654
18 2015 2010 0.0044216176555772237
18 2015 2011 0.0044470516993414567
18 2015 2012 0.0044535544582129868
18 2015 2013 0.0046040173764526765
18 2015 2014 0.0047553830936620245
18 2015 2015 0.0056447517481151635
19 2015 1985 0.00018318373328448433
19 2015 1986 0.00033019646689780421
19 2015 1988 0.00091371883566114087
19 2015 1989 0.0010499300046663558
19 2015 1991 0.00095904862376522491
