# curve  peak  x  y
10 1986 2014 0.0006498443910029697
10 1986 2015 0.00065445483446485014
11 1986 1961 0.00069108500345542499
11 1986 1964 0.0011985617259288855
11 1986 1965 0.0010277492291880783
11 1986 1968 0.00079984003199360136
11 1986 1969 0.00082576383154417876
11 1986 1970 0.001200640341515475
11 1986 1972 0.00098116169544740922
11 1986 1973 0.00091804373226506402
11 1986 1974 0.0012303683867699216
11 1986 1975 0.00093260382989306112
11 1986 1976 0.00086383759853147536
11 1986 1977 0.00088818249813014255
11 1986 1978 0.0010650063490763115
11 1986 1979 0.0010395755663894467
11 1986 1980 0.0012600012600012603
11 1986 1981 0.0012220524927093451
11 1986 1982 0.0013027234293579784
11 1986 1983 0.0012091898428053215
11 1986 1984 0.0012198143595021638
11 1986 1985 0.0011157457472921704
11 1986 1986 0.0013278777117270123
11 1986 1987 0.0010670435963526514
11 1986 1988 0.00092011190550202182
11 1986 1989 0.00089611757062526762
11 1986 1990 0.00085676847092026887
11 1986 1991 0.00088447966152695873
11 1986 1992 0.00083625885937603506
11 1986 1993 0.0007447808914801575
11 1986 1994 0.00076501075150245401
11 1986 1995 0.00063508831500380322
11 1986 1996 0.00053801290086253825
11 1986 1997 0.00051008066636517441
11 1986 1998 0.00052305054702369777
11 1986 1999 0.00053873746874200101
11 1986 2000 0.00052680045462464437
11 1986 2001 0.00048824933778780777
11 1986 2002 0.00047164249498880123
11 1986 2003 0.00045769626214719333
11 1986 2004 0.00042363255708294939
11 1986 2005 0.0003813149919866532
11 1986 2006 0.000408786763914884
11 1986 2007 0.00038662088261477712
11 1986 2008 0.00036059757552583255
11 1986 2009 0.00032059043994694947
11 1986 2010 0.00033720378200662732
11 1986 2011 0.00032883990440000371
11 1986 2012 0.00031201844092663272
11 1986 2013 0.00033033812466617268
11 1986 2014 0.00033597397085868147
11 1986 2015 0.00034469507295657731
12 1986 1971 0.00011499540018399264
12 1986 1972 0.0002943485086342229
12 1986 1973 0.00033383408446002337
12 1986 1976 0.00026994924954108627
12 1986 1978 0.00028673247859746856
12 1986 1979 0.00028677946659019207
12 1986 1980 0.00034650034650034645
12 1986 1981 0.00041660880433273145
12 1986 1982 0.00051617343427391585
12 1986 1983 0.0014035239246847474
12 1986 1984 0.0025921055139420971
12 1986 1985 0.0034845597953893958
12 1986 1986 0.0042306801513162986
12 1986 1987 0.0039217316593220808
12 1986 1988 0.0035188063413117802
12 1986 1989 0.0033716423594775634
12 1986 1990 0.0030339683499647219
12 1986 1991 0.0027446224548413854
12 1986 1992 0.0022521030668344703
12 1986 1993 0.0016400225691179243
12 1986 1994 0.0011165021778684475
12 1986 1995 0.00098092848654052905
12 1986 1996 0.00085280768328210854
12 1986 1997 0.00077300884490392324
12 1986 1998 0.00068287154750316242
12 1986 1999 0.00061954808905330394
12 1986 2000 0.00059316901583719717
12 1986 2001 0.00054207209943370888
12 1986 2002 0.00047164249498880123
12 1986 2003 0.00047096282047030119
12 1986 2004 0.00038372514228528221
12 1986 2005 0.00033830954176259503
12 1986 2006 0.00030390068633145972
12 1986 2007 0.00026961719445504212
12 1986 2008 0.00023959167769837392
12 1986 2009 0.00016606123508043635
12 1986 2010 9.9830067041437043e-05
12 1986 2011 3.4388486734641954e-05
12 1986 2012 1.6980595424577472e-05
12 1986 2013 1.7160422060583103e-05
12 1986 2014 1.9893195642946282e-05
12 1986 2015 1.3974124579319014e-05
13 1986 1967 0.00024242424242424242
13 1986 1968 0.00059988002399520091
13 1986 1970 0.00053361792956243333
13 1986 1971 0.00057497700091996306
13 1986 1972 0.00078492935635792772
13 1986 1973 0.001084960774495076
13 1986 1974 0.0011579937757834548
13 1986 1975 0.0011812981845312114
13 1986 1977 0.001028421839940165
13 1986 1978 0.0010240445664195311
13 1986 1979 0.0011112704330369944
13 1986 1980 0.0011655011655011659
13 1986 1981 0.0014720177753089845
13 1986 1982 0.0015730999901681243
13 1986 1983 0.001533079979271032
13 1986 1984 0.0015247679493777047
13 1986 1985 0.0015277134078308177
13 1986 1986 0.0016212460433876336
13 1986 1987 0.0015659211219201247
13 1986 1988 0.0015915449176251151
13 1986 1989 0.0014897954611645045
13 1986 1990 0.0014413869569599828
13 1986 1991 0.0013495153598555645
13 1986 1992 0.0012750877657812798
13 1986 1993 0.0011735941320293389
13 1986 1994 0.0011233941666207205
13 1986 1995 0.0010438085177290266
13 1986 1996 0.00096155497175432619
13 1986 1997 0.00090973149774407902
13 1986 1998 0.00087175091170615948
13 1986 1999 0.00086197994998720578
13 1986 2000 0.00078812666439907753
13 1986 2001 0.00077274107791613922
13 1986 2002 0.0008075091202080914
13 1986 2003 0.00079599349938642289
13 1986 2004 0.00075210127887915396
13 1986 2005 0.00072535859377911849
13 1986 2006 0.00069386174401342426
13 1986 2007 0.00067149942769935411
13 1986 2008 0.00062197031483314513
13 1986 2009 0.00061350400738049982
13 1986 2010 0.00057901438884033068
13 1986 2011 0.00055021578775425739
13 1986 2012 0.00052215330930579368
13 1986 2013 0.00048263687045382864
13 1986 2014 0.00049069882585938557
13 1986 2015 0.00047512023569690198
14 1957 1957 0.0026702269692923898
14 1957 1958 0.0011363636363636363
14 1957 1960 0
14 1957 1965 0.00068516615279205209
14 1957 1968 0.00059988002399520048
14 1957 1969 0.00066061106523534249
14 1957 1970 0.00066702241195304175
14 1957 1972 0.00039246467817896386
14 1957 1973 0.00041729260557502902
14 1957 1975 0.00031086794329768675
14 1957 1977 0.00037397157816006048
14 1957 1978 0.0006144267398517176
14 1957 1979 0.00060940636650415846
14 1957 1980 0.00056700056700056609
14 1957 1981 0.00049993056519927713
14 1957 1982 0.00044243437223478489
14 1957 1983 0.00049663154258075722
14 1957 1984 0.00055272838164941752
14 1957 1985 0.00056645553324064131
14 1957 1986 0.00064849841735505238
14 1957 1987 0.00063745461600288322
14 1957 1988 0.00068386695679204315
14 1957 1989 0.0007168940565002134
14 1957 1990 0.00074589255115411687
14 1957 1991 0.00078417784424039683
14 1957 1992 0.0007700205338809045
14 1957 1993 0.00069211961632499597
14 1957 1994 0.00066852290897061184
14 1957 1995 0.00067281633371690103
14 1957 1996 0.00070399560432012759
14 1957 1997 0.00078352597204547555
14 1957 1998 0.00073614521432964833
14 1957 1999 0.00076321141405117157
14 1957 2000 0.00076323845394436762
14 1957 2001 0.00071122935032082168
14 1957 2002 0.00074319423452780253
14 1957 2003 0.00066001127657457428
14 1957 2004 0.00064158843790099174
14 1957 2005 0.00061641145321150378
14 1957 2006 0.00064814217173347205
14 1957 2007 0.00059519267455169708
14 1957 2008 0.00055662713000631525
14 1957 2009 0.00052586057775471512
14 1957 2010 0.0004902765514701625
14 1957 2011 0.00047499097302223375
14 1957 2012 0.00045847607646362296
14 1957 2013 0.00041399518221150663
14 1957 2014 0.00039565355778752379
14 1957 2015 0.0003936045089842008
15 1957 1957 0.0013351134846461949
15 1957 1962 0.001195457262402869
15 1957 1967 0.00048484848484848467
15 1957 1968 0.00059988002399520091
15 1957 1970 0.00026680896478121661
15 1957 1971 0.00045998160073597088
15 1957 1976 0.00032393909944930348
15 1957 1977 0.00028047868362004492
15 1957 1978 0.0004096178265678126
15 1957 1979 0.00050186406653283597
15 1957 1980 0.00047250047250047261
15 1957 1981 0.0006110262463546734
15 1957 1982 0.00061449218365942394
15 1957 1983 0.0006909656244601832
15 1957 1984 0.00068614557721996712
15 1957 1985 0.00068661276756441271
15 1957 1986 0.00071026017138886739
15 1957 1987 0.00078988941548183318
15 1957 1988 0.00078333851414361284
15 1957 1989 0.00075049846539866107
15 1957 1990 0.00076605180929341724
15 1957 1991 0.0007750594972143459
15 1957 1992 0.00076174074319401187
15 1957 1993 0.00078239608801955983
15 1957 1994 0.00077190274025472697
15 1957 1995 0.00088032043663893722
15 1957 1996 0.00085853122478064467
15 1957 1997 0.00075723315419159998
15 1957 1998 0.00076036051743259836
15 1957 1999 0.00071831662498933815
15 1957 2000 0.00072175810318652125
15 1957 2001 0.00066894003759904522
15 1957 2002 0.00062171056157614424
15 1957 2003 0.00059699512453981543
15 1957 2004 0.00058019241513534645
15 1957 2005 0.00055907085291275957
15 1957 2006 0.00053787732094064122
15 1957 2007 0.00052397303828055283
