s1,s2,frac_Gd,sus
682354,24,0.007692,0.7103520277978208
593363,29,0.015384,0.9809864962584398
510949,45,0.023076,1.3422692041550828
423951,64,0.030768,1.9309504845073213
326505,117,0.03846,3.0919888928177715
210707,502,0.046152,6.332284598804002
63555,1125,0.053844,23.94305061744575
884,804,0.061536,16.73093480410543
392,216,0.069228,8.27434860524382
142,138,0.07692,5.643406855310483
103,102,0.084612,4.597985772153447
84,70,0.092304,3.913402725141457
67,50,0.099996,3.4190548042008704
45,44,0.107688,3.083799164417827
41,40,0.11538,2.8701623295878456
38,35,0.123072,2.6915003284192087
32,28,0.130764,2.533705460887492
28,27,0.138456,2.4011101000065
23,20,0.146148,2.2790940350318323
20,17,0.15384,2.177207620308216
19,17,0.161532,2.1205687038742087
17,16,0.169224,2.063255317919632
15,14,0.176916,2.011278314242532
14,14,0.184608,1.9599922491268003
13,13,0.1923,1.911958648012876
13,13,0.199992,1.8665625843741562
13,13,0.207684,1.8231677764932173
13,12,0.215376,1.7822409204918535
11,10,0.223068,1.7417032636060814
11,10,0.23076,1.7051232385211377
11,9,0.238452,1.6685369799408574
9,9,0.246144,1.6342152878003227
9,8,0.253836,1.603008185867986
9,8,0.261528,1.5875984465220077
9,8,0.26922,1.572381564903254
9,8,0.276912,1.557347100214635
9,8,0.284604,1.5426211496849298
9,8,0.292296,1.5279566033256842
9,7,0.299988,1.5135354822488758
9,7,0.30768,1.4988227987058007
8,7,0.315372,1.4846865743148103
8,7,0.323064,1.470800784712292
8,7,0.330756,1.4578300291074706
8,7,0.338448,1.4446815972138245
8,7,0.34614,1.431459333802343
8,7,0.353832,1.4188136831288458
7,6,0.361524,1.4057834593626073
6,6,0.369216,1.3937417562905845
6,6,0.376908,1.3811347280979374
6,6,0.3846,1.3684985375365615
6,6,0.392292,1.356444213339301
6,6,0.399984,1.3449108023786032
6,6,0.407676,1.3332500455831606
6,6,0.415368,1.322038478906389
6,6,0.42306,1.3105210247166084
6,5,0.430752,1.2987590645904772
6,5,0.438444,1.2881529179636582
6,5,0.446136,1.2771980125084859
5,5,0.453828,1.2665039584599722
5,5,0.46152,1.2558145149309166
5,5,0.469212,1.2448793115142016
5,5,0.476904,1.234482771804793
5,4,0.484596,1.224664535005549
5,4,0.492288,1.2149230272280347
5,4,0.49998,1.2055897764089436
4,4,0.507672,1.1964340845940105
4,4,0.515364,1.187505674361789
4,4,0.523056,1.1777315575832803
4,4,0.530748,1.1685533572579339
3,3,0.53844,1.159747378455672
2,2,0.546132,1.1529651793032336
2,2,0.553824,1.1504876999211073
2,2,0.561516,1.1481696025396593
2,2,0.569208,1.14560623224201
2,2,0.5769,1.1429402032616403
2,2,0.584592,1.1401850710626662
2,2,0.592284,1.1380372612308567
2,2,0.599976,1.1352418854868709
2,2,0.607668,1.1325662958922544
2,2,0.61536,1.1298668885191347
2,2,0.623052,1.1272483207232828
2,2,0.630744,1.124488159975735
2,2,0.638436,1.1219147924018984
2,2,0.646128,1.119319980105801
2,2,0.65382,1.1169045005488474
2,2,0.661512,1.1143910566992035
2,2,0.669204,1.1116216641071839
2,2,0.676896,1.1092032286817868
2,2,0.684588,1.1065653811522707
2,2,0.69228,1.1039906408423241
2,2,0.699972,1.1014172010612342
2,2,0.707664,1.098735701384708
2,2,0.715356,1.0961341184075546
2,2,0.723048,1.0936191108928623
2,2,0.73074,1.0909381267176705
2,2,0.738432,1.0881759236603865
2,2,0.746124,1.0853802643810364
2,2,0.753816,1.0827104929646119
2,2,0.761508,1.0802794223705616
2,2,0.7692,1.0778942807625649
2,2,0.776892,1.0754343188052422
2,2,0.784584,1.0726501281241876
2,2,0.792276,1.0698330476979068
2,2,0.799968,1.0675091985282354
2,2,0.80766,1.0648747010502235
2,2,0.815352,1.062768077639617
2,2,0.823044,1.059856687538145
2,2,0.830736,1.0577913791473674
2,2,0.838428,1.0551704503255515
2,2,0.84612,1.052313491031973
2,2,0.853812,1.0498536131556626
2,2,0.861504,1.0469183225508318
2,2,0.869196,1.0444023118559065
2,2,0.876888,1.0413607121970239
2,2,0.88458,1.0386588112978687
2,2,0.892272,1.035998069211347
2,2,0.899964,1.0337278579711304
2,2,0.907656,1.031296023564065
2,2,0.915348,1.02846949865331
2,2,0.92304,1.0262474012474012
2,2,0.930732,1.0239360166310563
2,2,0.938424,1.021242042354164
2,2,0.946116,1.0187439685249795
2,2,0.953808,1.0160200900588847
2,2,0.9615,1.0138701298701298
2,2,0.969192,1.0110360945209036
2,2,0.976884,1.008392455442118
2,2,0.984576,1.0050570539419088
2,2,0.992268,1.0028453181583032
0,1,0.99996,0.975
